Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
600.0,0.01,2.0,4.0,0.0,0.01878,0.10243,237.65901,250.43034,0.01878,4238.0,4316.0,17.34007,245.72631
600.0,0.01,3.0,10.0,0.0,0.02103,0.10243,237.65901,251.00465,0.02103,4238.0,1970.0,427.14221,245.72631
600.0,0.01,4.0,10.0,0.0,0.02103,0.10243,237.65901,251.00465,0.02103,4238.0,1984.0,400.13808,245.72631
600.0,0.01,5.0,4.0,0.0,0.02103,0.10243,237.65901,251.00465,0.02103,4238.0,4246.0,4.17088,245.72631
600.0,0.01,6.0,3.0,0.0,0.01185,0.10243,237.65901,248.67204,0.01185,4238.0,3953.0,2.32009,245.72631
600.0,0.01,1.0,2.0,0.0,0.01739,0.08645,243.28272,251.80956,0.01739,4238.0,2513.0,344.52,247.42953
600.0,0.01,2.0,2.0,0.0,0.01739,0.08645,243.28272,251.80956,0.01739,4238.0,2572.0,0.3367,247.42953
600.0,0.01,3.0,2.0,0.0,0.01739,0.08645,243.28272,251.80956,0.01739,4238.0,2492.0,445.5,247.42953
600.0,0.01,4.0,2.0,0.0,0.01739,0.08645,243.28272,251.80956,0.01739,4238.0,2516.0,420.02143,247.42953
600.0,0.01,5.0,2.0,0.0,0.01739,0.08645,243.28272,251.80956,0.01739,4238.0,2566.0,0.25253,247.42953
600.0,0.01,6.0,2.0,0.0,0.01739,0.08645,243.28272,251.80956,0.01739,4238.0,2545.0,0.84665,247.42953
600.0,0.01,1.0,2.0,0.0,0.01832,0.07004,249.03633,253.80115,0.01832,4237.0,2579.0,344.52,249.15229
600.0,0.01,2.0,2.0,0.0,0.01832,0.07004,249.03633,253.80115,0.01832,4237.0,2642.0,0.3367,249.15229
600.0,0.01,3.0,2.0,0.0,0.01832,0.07004,249.03633,253.80115,0.01832,4237.0,2584.0,445.5,249.15229
600.0,0.01,4.0,2.0,0.0,0.01832,0.07004,249.03633,253.80115,0.01832,4237.0,2576.0,420.02143,249.15229
600.0,0.01,5.0,2.0,0.0,0.01832,0.07004,249.03633,253.80115,0.01832,4237.0,2601.0,0.25253,249.15229
600.0,0.01,6.0,2.0,0.0,0.01832,0.07004,249.03633,253.80115,0.01832,4237.0,2626.0,0.83586,249.15229
600.0,0.01,1.0,2.0,0.0,0.02142,0.06987,243.27918,249.81986,0.02142,4254.0,2616.0,344.52,244.46824
600.0,0.01,2.0,2.0,0.0,0.02142,0.06987,243.27918,249.81986,0.02142,4254.0,2636.0,0.3367,244.46824
600.0,0.01,3.0,2.0,0.0,0.02142,0.06987,243.27918,249.81986,0.02142,4254.0,2613.0,445.5,244.46824
600.0,0.01,4.0,2.0,0.0,0.02142,0.06987,243.27918,249.81986,0.02142,4254.0,2600.0,420.02143,244.46824
600.0,0.01,5.0,2.0,0.0,0.02142,0.06987,243.27918,249.81986,0.02142,4254.0,2654.0,0.25253,244.46824
600.0,0.01,6.0,2.0,0.0,0.02142,0.06987,243.27918,249.81986,0.02142,4254.0,2645.0,0.8593,244.46824
600.0,0.01,1.0,2.0,0.0,0.02697,0.05509,247.50851,248.65777,0.00462,4241.0,4238.0,1.84062,241.95267
600.0,0.01,2.0,2.0,0.0,0.00367,0.05509,247.50851,242.84505,-0.0192,4241.0,2627.0,0.3367,241.95267
600.0,0.01,3.0,2.0,0.0,0.00367,0.05509,247.50851,242.84505,-0.0192,4241.0,2562.0,445.5,241.95267
600.0,0.01,4.0,2.0,0.0,0.00367,0.05509,247.50851,242.84505,-0.0192,4241.0,2562.0,420.02143,241.95267
600.0,0.01,5.0,2.0,0.0,0.00367,0.05509,247.50851,242.84505,-0.0192,4241.0,2583.0,0.25253,241.95267
600.0,0.01,6.0,2.0,0.0,0.00367,0.05509,247.50851,242.84505,-0.0192,4241.0,4258.0,10.06381,241.95267
600.0,0.01,1.0,2.0,0.0,0.0489,0.04864,251.81213,255.83785,0.01574,4237.0,2586.0,344.52,243.32793
600.0,0.01,2.0,2.0,0.0,0.0489,0.04864,251.81213,255.83785,0.01574,4237.0,2628.0,0.3367,243.32793
600.0,0.01,3.0,2.0,0.0,0.0489,0.04864,251.81213,255.83785,0.01574,4237.0,2593.0,445.5,243.32793
600.0,0.01,4.0,2.0,0.0,0.0489,0.04864,251.81213,255.83785,0.01574,4237.0,2647.0,420.02143,243.32793
600.0,0.01,5.0,2.0,0.0,0.0489,0.04864,251.81213,255.83785,0.01574,4237.0,2625.0,0.25253,243.32793
600.0,0.01,6.0,2.0,0.0,0.0489,0.04864,251.81213,255.83785,0.01574,4237.0,2616.0,0.86105,243.32793
600.0,0.03,1.0,10.0,0.0,0.01745,0.16469,232.13278,256.40264,0.01745,4241.0,2194.0,254.04,251.92719
600.0,0.03,2.0,3.0,0.0,0.01745,0.16469,232.13278,256.40264,0.01745,4241.0,2598.0,0.68729,251.92719
600.0,0.03,3.0,10.0,0.0,0.01745,0.16469,232.13278,256.40264,0.01745,4241.0,2192.0,381.42662,251.92719
600.0,0.03,4.0,10.0,0.0,0.01745,0.16469,232.13278,256.40264,0.01745,4241.0,2196.0,351.88611,251.92719
600.0,0.03,5.0,3.0,0.0,0.01745,0.16469,232.13278,256.40264,0.01745,4241.0,2346.0,0.42955,251.92719
600.0,0.03,6.0,3.0,0.0,0.01745,0.16469,232.13278,256.40264,0.01745,4241.0,4265.0,0.3198,251.92719
600.0,0.03,1.0,2.0,0.0,0.03463,0.09964,251.53009,260.94295,0.03463,4234.0,2533.0,337.56,251.90773
600.0,0.03,2.0,2.0,0.0,0.03463,0.09964,251.53009,260.94295,0.03463,4234.0,2564.0,0.34364,251.90773
600.0,0.03,3.0,2.0,0.0,0.03463,0.09964,251.53009,260.94295,0.03463,4234.0,2544.0,436.5,251.90773
600.0,0.03,4.0,2.0,0.0,0.03463,0.09964,251.53009,260.94295,0.03463,4234.0,2585.0,411.53615,251.90773
600.0,0.03,5.0,2.0,0.0,0.03463,0.09964,251.53009,260.94295,0.03463,4234.0,2551.0,0.25773,251.90773
600.0,0.03,6.0,2.0,0.0,0.03463,0.09964,251.53009,260.94295,0.03463,4234.0,2582.0,0.92746,251.90773
600.0,0.03,1.0,2.0,0.0,0.02471,0.12376,242.6029,252.16799,0.02471,4232.0,2551.0,337.56,245.93653
600.0,0.03,2.0,2.0,0.0,0.02471,0.12376,242.6029,252.16799,0.02471,4232.0,2570.0,0.34364,245.93653
600.0,0.03,3.0,2.0,0.0,0.02471,0.12376,242.6029,252.16799,0.02471,4232.0,2543.0,436.5,245.93653
600.0,0.03,4.0,2.0,0.0,0.02471,0.12376,242.6029,252.16799,0.02471,4232.0,2516.0,411.53615,245.93653
600.0,0.03,5.0,2.0,0.0,0.02471,0.12376,242.6029,252.16799,0.02471,4232.0,2546.0,0.25773,245.93653
600.0,0.03,6.0,2.0,0.0,0.02471,0.12376,242.6029,252.16799,0.02471,4232.0,2611.0,0.94248,245.93653
600.0,0.03,1.0,2.0,0.0,0.03705,0.10466,248.46989,255.21324,0.02642,4239.0,2590.0,337.56,245.75789
600.0,0.03,2.0,2.0,0.0,0.03705,0.10466,248.46989,255.21324,0.02642,4239.0,2622.0,0.34364,245.75789
600.0,0.03,3.0,2.0,0.0,0.03705,0.10466,248.46989,255.21324,0.02642,4239.0,2588.0,436.5,245.75789
600.0,0.03,4.0,2.0,0.0,0.03705,0.10466,248.46989,255.21324,0.02642,4239.0,2621.0,411.53615,245.75789
600.0,0.03,5.0,2.0,0.0,0.03705,0.10466,248.46989,255.21324,0.02642,4239.0,2599.0,0.25773,245.75789
