Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,105.0,0.0
,,,,,,,,,,,,46.0,0.0
,,,,,,,,,,,,46.0,0.0
,,,,,,,,,,,,48.0,0.0
,,,,,,,,,,,,107.0,0.0
,,,,,,,,,,,,47.0,0.0
,,,,,,,,,,,,67.0,0.0
,,,,,,,,,,,,48.0,0.0
,,,,,,,,,,,,46.0,0.0
,,,,,,,,,,,,48.0,0.0
,,,,,,,,,,,,61.0,0.0
,,,,,,,,,,,,46.0,0.0
,,,,,,,,,,,,104.0,0.0
,,,,,,,,,,,,47.0,0.0
,,,,,,,,,,,,48.0,0.0
,,,,,,,,,,,,64.0,0.0
,,,,,,,,,,,,61.0,0.0
,,,,,,,,,,,,48.0,0.0
,,,,,,,,,,,,48.0,0.0
,,,,,,,,,,,,47.0,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,0.0
