"iter1",0.000,1.000
"iter2",0.000,30.000
"iter3",-254.635,62.000
"iter4",-254.635,71.000
"iter5",-253.652,861.000
"iter6",-253.652,868.000
"iter7",-253.652,848.000
"iter8",-253.652,871.000
"iter9",-252.540,911.000
"iter10",-252.540,911.000
"iter11",-252.540,919.000
"iter12",-252.540,904.000
"iter13",-252.540,911.000
"iter14",-252.540,929.000
"iter15",-252.540,910.000
"iter16",-252.540,877.000
"iter17",-252.540,884.000
"iter18",-252.540,876.000
"iter19",-252.540,862.000
"iter20",-252.540,779.000
"iter21",-252.540,763.000
"iter22",-252.540,736.000
"iter23",-252.540,722.000
"iter24",-252.540,712.000
"iter25",-252.540,657.000
"iter26",-252.540,609.000
"iter27",-252.540,548.000
"iter28",-252.540,416.000
"iter29",-252.540,336.000
"iter30",-252.540,256.000
