,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,600.0,0.07,1.0,10.0,0.0,0.11761,0.15664,247.89068,284.22814,0.11761,4238.0,2164.0,104.85573,250.79961,0.0,0.0
1,600.0,0.07,2.0,2.0,0.0,0.11022,0.15664,247.89068,281.86744,0.11022,4238.0,4202.0,0.0,250.79961,0.0,0.0
2,600.0,0.07,3.0,10.0,0.0,0.11761,0.15664,247.89068,284.22814,0.11761,4238.0,2161.0,398.45119,250.79961,0.0,0.0
3,600.0,0.07,4.0,10.0,0.0,0.11761,0.15664,247.89068,284.22814,0.11761,4238.0,2162.0,389.57382,250.79961,0.0,0.0
4,600.0,0.07,5.0,2.0,0.0,0.11761,0.15664,247.89068,284.22814,0.11761,4238.0,4203.0,0.0,250.79961,0.0,0.0
5,600.0,0.07,6.0,2.0,0.0,0.08356,0.15664,247.89068,273.66586,0.08356,4238.0,4204.0,0.0,250.79961,0.0,0.0
