"iter1",-4117.769,42.000
"iter2",-3634.869,38.000
"iter3",-3579.607,47.000
"iter4",-3714.559,45.000
"iter5",-3984.952,47.000
"iter6",-4635.993,36.000
"iter7",-4637.874,39.000
"iter8",1000.000,1.000
"iter9",1000.000,1.000
"iter10",1000.000,1.000
"iter11",1000.000,1.000
"iter12",1000.000,1.000
"iter13",1000.000,1.000
"iter14",1000.000,1.000
"iter15",1000.000,0.000
"iter16",1000.000,0.000
"iter17",1000.000,0.000
"iter18",1000.000,0.000
"iter19",1000.000,0.000
"iter20",1000.000,0.000
"iter21",1000.000,0.000
"iter22",1000.000,0.000
"iter23",1000.000,0.000
"iter24",1000.000,0.000
"iter25",1000.000,0.000
"iter26",1000.000,0.000
"iter27",1000.000,0.000
"iter28",1000.000,0.000
"iter29",1000.000,0.000
"iter30",1000.000,0.000
