5536      0.043
3202 6      0.080       0.018 Equation   Objective (1)
3129 3      0.047       0.005 Loop       
3256 7      0.316       0.048 Solve Fini schedule (319525)
3129 1      0.048       0.005 Loop       
3129 9      0.047       0.005 Loop       
3128 4      0.671       0.005 Loop       
3256 10      0.151       0.048 GAMS Fini   
3129 5      0.045       0.005 Loop       
3129 2      0.056       0.005 Loop       
3129 8      0.048       0.005 Loop       
