"iter1",-276.920,2.000
"iter2",-276.920,2.000
"iter3",-276.178,2.000
"iter4",-276.178,2.000
"iter5",-276.178,2.000
"iter6",-276.178,2.000
"iter7",-276.178,2.000
"iter8",-276.178,2.000
"iter9",-276.178,2.000
"iter10",-276.178,2.000
"iter11",-276.178,2.000
"iter12",-276.178,2.000
"iter13",-276.178,2.000
"iter14",-276.178,2.000
"iter15",-276.178,3.000
"iter16",-276.178,2.000
"iter17",-276.178,2.000
"iter18",-276.178,2.000
"iter19",-276.178,2.000
"iter20",-275.985,2.000
"iter21",-275.298,2.000
"iter22",-275.298,2.000
"iter23",-275.144,2.000
"iter24",-275.144,2.000
"iter25",-274.424,2.000
"iter26",-273.230,2.000
"iter27",-273.140,2.000
"iter28",-273.140,1.000
"iter29",-273.118,2.000
"iter30",-273.118,1.000
