,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,100.0,0.03,1.0,1.0,1.0,0.0,0.0,282.08203,282.08203,0.0,217.0,28.0,2.91943,282.08203,-254.31436,-232.78265
1,100.0,0.03,2.0,1.0,1.0,0.0,0.0,282.08203,282.08203,0.0,217.0,27.0,2.91943,282.08203,-254.31436,-232.78265
2,100.0,0.03,3.0,1.0,1.0,0.0,0.0,282.08203,282.08203,0.0,217.0,28.0,2.91943,282.08203,-254.31436,-232.78265
3,100.0,0.03,4.0,1.0,1.0,0.0,0.0,282.08203,282.08203,0.0,217.0,28.0,2.91943,282.08203,-254.31436,-232.78265
4,100.0,0.03,5.0,1.0,1.0,0.0,0.0,282.08203,282.08203,0.0,217.0,28.0,2.91943,282.08203,-254.31436,-232.78265
5,100.0,0.03,6.0,1.0,1.0,0.0,0.0,282.08203,282.08203,0.0,217.0,27.0,2.91943,282.08203,-254.31436,-232.78265
