2301      0.019
959 1      0.331       0.040 Solve Fini schedule (441025)
905 10      0.048       0.029 Equation   Const_4_1 (13200)
869 9      0.068       0.011 Equation   Objective (1)
899 3      0.032       0.026 Equation   Const_3_2 (13800)
909 2      0.048       0.032 Equation   Const_4_2 (13200)
918 5      0.024       0.040 Equation   Const_6 (13800)
896 7      0.045       0.022 Equation   Const_3_1 (13800)
878 4      0.024       0.018 Equation   Const1_1 (14400)
774 6      0.074       0.005 Loop       
959 8      0.100       0.040 GAMS Fini   
