,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.09480480405168144,0.14779006992338958,0.15221010128078077,0.10519502474414825,0.10519502474414828,0.15221010128078075,0.1477900699233896,0.09480480405168142
2013-12-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09 06:00:00,0.50000028,215.40092651999998,186.2287098337026,186.2287098337026,186.2287098337026,186.2287098337026,261.2361146265638,261.2361146265638,261.2361146265638,261.2361146265638
2013-12-09 07:00:00,31.500000479999997,329.11093176,270.76649838740525,270.76649838740525,270.76649838740525,270.76649838740525,420.78130797312764,420.78130797312764,420.78130797312764,420.78130797312764
2013-12-09 08:00:00,138.60000024,563.1034983600001,475.586848301108,475.586848301108,475.586848301108,475.586848301108,700.6090626796915,700.6090626796915,700.6090626796915,700.6090626796915
2013-12-09 09:00:00,262.10000076,620.42604156,503.7371748148105,503.7371748148105,503.7371748148105,503.7371748148105,803.7667939862553,803.7667939862553,803.7667939862553,803.7667939862553
2013-12-09 10:00:00,617.6999992799999,766.98597612,621.1248926885131,621.1248926885131,621.1248926885131,621.1248926885131,996.1619166528191,996.1619166528191,996.1619166528191,996.1619166528191
2013-12-09 11:00:00,814.09999944,1106.93281608,922.1658817772085,984.284840916722,1019.4910559260733,1059.044977893575,1222.1955009486533,1284.3144600881667,1319.520675097518,1359.0745970650198
2013-12-09 12:00:00,932.4000004799999,1256.6512795200001,1032.9784943459038,1157.2164126249309,1227.6288426436333,1306.7366865786369,1258.0007087244874,1382.2386270035145,1452.651057022217,1531.7589009572205
2013-12-09 13:00:00,846.8000002800001,1113.1742232,850.5955871545989,1036.9524645731394,1142.5711096011933,1261.2328755036986,1000.6103967403213,1186.9672741588618,1292.5859191869156,1411.2476850894209
2013-12-09 14:00:00,1132.70000064,1408.7180952,1107.2336082832944,1355.7094448413486,1496.5343048787536,1560.0,1182.2410130761557,1430.7168496342097,1560.0,1560.0
2013-12-09 15:00:00,711.3999999600001,873.99224796,533.6019101719896,844.1967058695571,1020.2277809163135,1217.9973907538224,533.6019101719896,844.1967058695571,1020.2277809163135,1217.9973907538224
2013-12-09 16:00:00,190.99999931999997,270.01004004,0.0,246.17360636764576,386.99846640505075,545.2141542750578,0.0,246.17360636764576,386.99846640505075,545.2141542750578
2013-12-09 17:00:00,299.49999923999997,80.75222532,0.0,62.87490006573432,168.49354509378804,287.1553109962934,0.0,62.87490006573432,168.49354509378804,287.1553109962934
2013-12-09 18:00:00,209.39999964,43.514426279999995,0.0,31.59620944382288,102.00863946252538,181.11648339752895,0.0,31.59620944382288,102.00863946252538,181.11648339752895
2013-12-09 19:00:00,70.7999994,140.20578156,72.12771400239791,134.24667314191143,169.4528881512627,209.00681011876446,72.12771400239791,134.24667314191143,169.4528881512627,209.00681011876446
2013-12-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
