2087      0.030
1257 3      0.078       0.058 GAMS Fini   
1074 6      0.100       0.005 Loop       
1257 9      0.386       0.058 Solve Fini schedule (661525)
1196 2      0.066       0.031 Equation   Const_3_1 (20700)
1213 1      0.034       0.052 Equation   Const_5 (20700)
1169 10      0.158       0.015 Equation   Objective (1)
1218 4      0.037       0.057 Equation   Const_6 (20700)
1199 8      0.043       0.038 Equation   Const_3_2 (20700)
1205 7      0.121       0.042 Equation   Const_4_1 (19800)
1209 5      0.073       0.046 Equation   Const_4_2 (19800)
