,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,600.0,0.03,1.0,2.0,0.0,0.02013,0.11997,245.49119,255.04551,0.02013,4241.0,2586.0,337.56,249.91245,0.0,0.0
1,600.0,0.03,2.0,2.0,0.0,0.02013,0.11997,245.49119,255.04551,0.02013,4241.0,2599.0,0.34364,249.91245,0.0,0.0
2,600.0,0.03,3.0,2.0,0.0,0.02013,0.11997,245.49119,255.04551,0.02013,4241.0,2553.0,436.5,249.91245,0.0,0.0
3,600.0,0.03,4.0,2.0,0.0,0.02013,0.11997,245.49119,255.04551,0.02013,4241.0,2589.0,411.53615,249.91245,0.0,0.0
4,600.0,0.03,5.0,2.0,0.0,0.02013,0.11997,245.49119,255.04551,0.02013,4241.0,2579.0,0.25773,249.91245,0.0,0.0
5,600.0,0.03,6.0,2.0,0.0,0.02013,0.11997,245.49119,255.04551,0.02013,4241.0,2622.0,0.93627,249.91245,0.0,0.0
