"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic"
600.00000,0.03000,5.00000,2.00000,0.00000,0.21510,0.50350,5400.23087,6838.68363,0.21034,2101.00000,2102.00000,134.73608,5367.70662
600.00000,0.03000,6.00000,2.00000,0.00000,0.24808,0.50350,5400.23087,7138.68363,0.24353,2101.00000,2100.00000,0.00000,5367.70662
