7265      0.036
3348 4      0.194       0.048 Solve Fini schedule (319524)
3348 1      0.136       0.048 GAMS Fini   
3218 2      0.075       0.005 Loop       
3217 7      0.833       0.005 Loop       
3218 9      0.043       0.005 Loop       
3218 3      0.043       0.005 Loop       
3218 10      0.091       0.005 Loop       
3218 8      0.067       0.005 Loop       
3294 6      0.090       0.018 Equation   Objective (1)
3218 5      0.075       0.005 Loop       
