"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic","Heuristic Time"
1500.00000,0.03000,6.00000,2.00000,0.00000,0.05035,0.16327,235.21122,250.35779,0.05035,4211.00000,2363.00000,0.39057,237.75197,48.00000
