"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic"
20.00000,0.05000,1.00000,10.00000,0.00000,0.26003,0.00100,8435.78063,11400.14982,0.26003,653.00000,2107.00000,4075.88164,8435.78069
20.00000,0.05000,2.00000,10.00000,0.00000,0.26501,0.00100,8435.78063,11477.41043,0.26501,653.00000,452.00000,4068.98691,8435.78069
20.00000,0.05000,3.00000,10.00000,0.00000,0.25956,0.00100,8435.78063,11392.89014,0.25956,653.00000,2369.00000,4069.07201,8435.78069
20.00000,0.05000,4.00000,10.00000,0.00000,0.25958,0.00100,8435.78063,11393.25925,0.25958,653.00000,2129.00000,4074.57157,8435.78069
20.00000,0.05000,5.00000,10.00000,0.00000,0.29532,0.00100,8435.78063,11971.09296,0.29532,653.00000,48.00000,4039.21414,8435.78069
20.00000,0.05000,6.00000,10.00000,0.00000,0.26953,0.00100,8435.78063,11548.43029,0.26953,653.00000,325.00000,3641.24035,8435.78069
