"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic"
100.00000,0.03000,1.00000,10.00000,0.00000,0.00583,0.00000,277.99176,279.62145,0.00583,362.00000,498.00000,43.42440,277.99176
100.00000,0.03000,2.00000,10.00000,0.00000,0.00583,0.00000,277.99176,279.62145,0.00583,362.00000,1568.00000,4.12371,277.99176
100.00000,0.03000,3.00000,10.00000,0.00000,0.00583,0.00000,277.99176,279.62145,0.00583,362.00000,784.00000,88.39550,277.99176
100.00000,0.03000,4.00000,10.00000,0.00000,0.00583,0.00000,277.99176,279.62145,0.00583,362.00000,739.00000,87.76140,277.99176
100.00000,0.03000,5.00000,10.00000,0.00000,0.00495,0.00000,277.99176,279.37518,0.00495,362.00000,1383.00000,1.03952,277.99176
100.00000,0.03000,6.00000,8.00000,0.00000,0.00426,0.00000,277.99176,279.18128,0.00426,362.00000,2511.00000,2.54382,277.99176
