"iter1",-231.602,5.000
"iter2",-231.608,2.000
"iter3",-231.602,2.000
"iter4",-231.799,2.000
"iter5",-231.436,2.000
"iter6",-274.708,2.000
"iter7",-274.725,2.000
"iter8",-276.700,3.000
"iter9",-276.654,2.000
"iter10",-276.641,2.000
"iter11",-274.809,3.000
"iter12",-274.855,2.000
"iter13",-274.629,2.000
"iter14",-274.817,2.000
"iter15",-274.598,2.000
"iter16",-276.785,2.000
"iter17",-276.873,2.000
"iter18",-276.656,2.000
"iter19",-276.678,2.000
"iter20",-274.394,2.000
"iter21",0.000,2.000
"iter22",0.000,1.000
"iter23",0.000,1.000
"iter24",0.000,1.000
"iter25",0.000,1.000
"iter26",0.000,1.000
"iter27",0.000,2.000
"iter28",0.000,1.000
"iter29",0.000,1.000
"iter30",0.000,2.000
