,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,Heuristic Time,IR,AP
0,1500.0,0.03,1.0,2.0,0.0,0.07797,0.13967,240.5247,258.31309,0.06886,4211.0,2367.0,843.9,238.17327,,0.0,0.0
1,1500.0,0.03,2.0,2.0,0.0,0.07797,0.13967,240.5247,258.31309,0.06886,4211.0,2362.0,0.13746,238.17327,,0.0,0.0
2,1500.0,0.03,3.0,2.0,0.0,0.07797,0.13967,240.5247,258.31309,0.06886,4211.0,2365.0,1091.25,238.17327,,0.0,0.0
3,1500.0,0.03,4.0,2.0,0.0,0.07797,0.13967,240.5247,258.31309,0.06886,4211.0,2364.0,1028.84037,238.17327,,0.0,0.0
4,1500.0,0.03,5.0,2.0,0.0,0.07797,0.13967,240.5247,258.31309,0.06886,4211.0,2363.0,0.10309,238.17327,,0.0,0.0
5,1500.0,0.03,6.0,2.0,0.0,0.07797,0.13967,240.5247,258.31309,0.06886,4211.0,2359.0,0.38812,238.17327,49.0,0.0,0.0
