,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,600.0,0.03,1.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2576.0,337.56,249.63216,-239.89591,0.0
1,600.0,0.03,2.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2534.0,0.34364,249.63216,-239.89591,0.0
2,600.0,0.03,3.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2537.0,436.5,249.63216,-239.89591,0.0
3,600.0,0.03,4.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2521.0,411.53615,249.63216,-239.89591,0.0
4,600.0,0.03,5.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2572.0,0.25773,249.63216,-239.89591,0.0
5,600.0,0.03,6.0,2.0,0.0,0.01121,0.11713,244.57126,252.46342,0.01121,4234.0,2966.0,0.66199,249.63216,-239.89591,0.0
