,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,100.0,0.07,1.0,10.0,0.0,0.07005,0.00531,283.32538,304.66767,0.07005,518.0,326.0,20.20628,283.32538,-278.03862,-278.60384
1,100.0,0.07,2.0,10.0,0.0,0.06866,0.00531,283.32538,304.21128,0.06866,518.0,754.0,4.30108,283.32538,-278.03862,-278.60384
2,100.0,0.07,3.0,10.0,0.0,0.07005,0.00531,283.32538,304.66767,0.07005,518.0,283.0,69.13885,283.32538,-278.03862,-278.60384
3,100.0,0.07,4.0,10.0,0.0,0.07005,0.00531,283.32538,304.66767,0.07005,518.0,296.0,67.65929,283.32538,-278.03862,-278.60384
4,100.0,0.07,5.0,10.0,0.0,0.04138,0.00531,283.32538,295.55537,0.04138,518.0,592.0,1.08423,283.32538,-278.03862,-278.60384
5,100.0,0.07,6.0,10.0,0.0,0.04073,0.00531,283.32538,295.3541,0.04073,518.0,1186.0,2.71357,283.32538,-278.03862,-278.60384
