"iter1",-276.947,2.000
"iter2",-276.947,2.000
"iter3",-276.435,2.000
"iter4",-276.435,2.000
"iter5",-276.435,3.000
"iter6",-276.435,2.000
"iter7",-276.435,2.000
"iter8",-276.435,2.000
"iter9",-276.435,2.000
"iter10",-276.435,2.000
"iter11",-276.435,2.000
"iter12",-276.435,2.000
"iter13",-276.435,2.000
"iter14",-276.435,2.000
"iter15",-276.435,3.000
"iter16",-276.435,2.000
"iter17",-276.435,2.000
"iter18",-276.435,2.000
"iter19",-276.435,2.000
"iter20",-276.215,2.000
"iter21",-275.527,2.000
"iter22",-275.527,2.000
"iter23",-275.354,2.000
"iter24",-275.354,2.000
"iter25",-274.633,2.000
"iter26",-273.420,2.000
"iter27",-273.330,2.000
"iter28",-273.330,2.000
"iter29",-273.306,2.000
"iter30",-273.306,1.000
