,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.10382189926971123,0.15162534355033952,0.14837480911204154,0.09617794806790769,0.09617794806790772,0.1483748091120415,0.15162534355033955,0.10382189926971121
2014-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 07:00:00,19.39999932,31.497802439999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 08:00:00,187.09999931999997,134.55007799999998,71.73958870203089,71.73958870203089,71.73958870203089,71.73958870203089,166.25737317051187,166.25737317051187,166.25737317051187,166.25737317051187
2014-04-08 09:00:00,704.60000052,286.23415548,192.11097932406182,192.11097932406182,192.11097932406182,192.11097932406182,381.1465482610238,381.1465482610238,381.1465482610238,381.1465482610238
2014-04-08 10:00:00,470.69999964,452.21320091999996,326.77733790609267,326.77733790609267,326.77733790609267,326.77733790609267,610.3306913115356,610.3306913115356,610.3306913115356,610.3306913115356
2014-04-08 11:00:00,827.8999996799998,901.3695818399999,744.6210319681235,744.6210319681235,744.6210319681235,744.6210319681235,1122.6921698420474,1122.6921698420474,1122.6921698420474,1122.6921698420474
2014-04-08 12:00:00,1041.40000068,918.8287648799999,730.0250938411741,766.0893014516794,797.8270764039839,852.2108926162364,1032.4820041403132,1068.5462117508187,1100.283986703123,1154.6678029153754
2014-04-08 13:00:00,521.00000004,858.6186460799998,637.7598538742246,709.8882690952354,773.3638189998443,882.1314514243492,864.6025365985789,936.7309518195897,1000.2065017241987,1108.9741341487036
2014-04-08 14:00:00,577.7999993999999,765.7638221999999,512.8499088272753,621.0425316587914,716.2558565157049,879.4073051524621,664.0783639768448,772.2709868083609,867.4843116652744,1030.6357603020317
2014-04-08 15:00:00,655.3999997999999,582.49581,297.5267754603259,441.7836059023474,568.7347057115653,786.269970560575,373.14100303511066,517.3978334771322,644.3489332863501,861.8841981353598
2014-04-08 16:00:00,352.20000036000005,411.87800316000005,94.85384745337655,275.17488550590343,433.8637602674258,705.7828413286879,94.85384745337655,275.17488550590343,433.8637602674258,705.7828413286879
2014-04-08 17:00:00,106.30000055999999,283.4566644,45.68854762003241,180.92932615942755,299.9459822305693,503.8852930265159,45.68854762003241,180.92932615942755,299.9459822305693,503.8852930265159
2014-04-08 18:00:00,17.09999928,81.19779564000001,0.0,12.846236812951702,92.19067419371288,228.15021472434393,0.0,12.846236812951702,92.19067419371288,228.15021472434393
2014-04-08 19:00:00,0.0,86.44716912,7.191130193344108,52.271389706475844,91.94360839685643,159.92337866217196,7.191130193344108,52.271389706475844,91.94360839685643,159.92337866217196
2014-04-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
