,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
0,1500.0,0.01,1.0,3.0,0.0,0.49125,0.61862,3731.92486,9872.73771,4093.49746,0.49125,4204.0,4319.0,902.12514,5022.78926,0.0,1.0,58.22514,15.0,,,-4250.386,-5022.78926,-4555.52752
1,1500.0,0.01,2.0,3.0,0.0,0.49125,0.61862,3731.92486,9872.73771,4093.49746,0.49125,4204.0,4234.0,0.0,5022.78926,0.0,1.0,58.22514,15.0,,,-4250.386,-5022.78926,-4555.52752
2,1500.0,0.01,3.0,3.0,0.0,0.49125,0.61862,3731.92486,9872.73771,4093.49746,0.49125,4204.0,4271.0,1147.97514,5022.78926,0.0,1.0,58.22514,15.0,,,-4250.386,-5022.78926,-4555.52752
3,1500.0,0.01,4.0,3.0,0.0,0.49125,0.61862,3731.92486,9872.73771,4093.49746,0.49125,4204.0,4278.0,1084.61846,5022.78926,0.0,1.0,58.22514,15.0,,,-4250.386,-5022.78926,-4555.52752
4,1500.0,0.01,5.0,3.0,0.0,0.49125,0.61862,3731.92486,9872.73771,4093.49746,0.49125,4204.0,4233.0,50.0,5022.78926,0.0,1.0,58.22514,15.0,,,-4250.386,-5022.78926,-4555.52752
5,1500.0,0.01,6.0,3.0,0.0,0.49125,0.61862,3731.92486,9872.73771,4093.49746,0.49125,4204.0,4234.0,0.0,5022.78926,0.0,1.0,58.22514,15.0,,,-4250.386,-5022.78926,-4555.52752
