5536      0.045
3204 10      0.055       0.035 Equation   Const1 (34500)
3256 2      0.275       0.048 Solve Fini schedule (319525)
3129 6      0.048       0.005 Loop       
3256 4      0.083       0.048 GAMS Fini   
3129 7      0.047       0.005 Loop       
3202 8      0.093       0.018 Equation   Objective (1)
3129 9      0.057       0.005 Loop       
3129 1      0.057       0.005 Loop       
3129 3      0.057       0.005 Loop       
3128 5      0.677       0.005 Loop       
