,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.09756481406245951,0.14896479111638353,0.15103529395582518,0.10243510086533171,0.10243510086533174,0.15103529395582516,0.14896479111638355,0.09756481406245948
2014-05-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28 07:00:00,0.1999998,0.0,0.0,0.0,0.0,0.0,40.6591520782785,40.6591520782785,40.6591520782785,40.6591520782785
2014-05-28 08:00:00,68.40000024000001,0.0,0.0,0.0,0.0,0.0,81.318304156557,81.318304156557,81.318304156557,81.318304156557
2014-05-28 09:00:00,251.19999995999999,343.53096024,185.44433348740125,185.44433348740125,185.44433348740125,185.44433348740125,465.5084164748355,465.5084164748355,465.5084164748355,465.5084164748355
2014-05-28 10:00:00,1001.4000001200001,478.75317672,267.971007716535,267.971007716535,267.971007716535,267.971007716535,641.389785033114,641.389785033114,641.389785033114,641.389785033114
2014-05-28 11:00:00,1155.6999994799999,854.3650362,619.1498306006346,659.5339446179967,696.2356054382494,751.1888180514808,917.8848524538978,958.2689664712599,994.9706272915126,1049.923839904744
2014-05-28 12:00:00,1079.09999964,754.7654930399999,495.11725084473414,575.8854788794583,649.2888005199638,759.1952257464267,719.1685172346815,799.9367452694057,873.3400669099112,983.2464921363741
2014-05-28 13:00:00,1151.3000007599999,681.19503192,397.1137531288339,518.2660951809202,628.3710776416783,793.2307154813726,546.4812640554655,667.6336061075518,777.73858856831,942.5982264080043
2014-05-28 14:00:00,721.1000004,634.90629696,326.3919815729334,487.9284376423818,634.7350809233928,854.5479313763185,401.0757370362493,562.6121931056977,709.4188363867086,929.2316868396343
2014-05-28 15:00:00,171.70000068000002,480.01284863999996,147.065496657033,348.9860667438436,532.4943708451073,807.2604339112644,147.065496657033,348.9860667438436,532.4943708451073,807.2604339112644
2014-05-28 16:00:00,80.80000032,250.43184972,0.7213357327747758,152.16176329788271,289.7929913738305,495.86753867344834,0.7213357327747758,152.16176329788271,289.7929913738305,495.86753867344834
2014-05-28 17:00:00,59.30000076,65.19644976000001,0.0,0.0,91.43721086255366,228.82024239563222,0.0,0.0,91.43721086255366,228.82024239563222
2014-05-28 18:00:00,0.80000076,0.0,0.0,0.0,13.120380551276824,81.81189631781609,0.0,0.0,13.120380551276824,81.81189631781609
2014-05-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
