,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
0,600.0,0.01,1.0,2.0,0.0,0.49742,0.52368,4370.80733,9436.07284,5135.6685,0.49742,4201.0,4204.0,138.3432,4742.36478,0.0,1.0,145.3032,6.0,,,-4374.52,-4742.36478,-4350.7799
1,600.0,0.01,2.0,3.0,0.0,0.49742,0.52368,4370.80733,9436.07284,5135.6685,0.49742,4201.0,4211.0,0.0,4742.36478,0.0,1.0,145.3032,6.0,,,-4374.52,-4742.36478,-4350.7799
2,600.0,0.01,3.0,2.0,0.0,0.49742,0.52368,4370.80733,9436.07284,5135.6685,0.49742,4201.0,4207.0,134.8032,4742.36478,0.0,1.0,145.3032,6.0,,,-4374.52,-4742.36478,-4350.7799
3,600.0,0.01,4.0,2.0,0.0,0.49742,0.52368,4370.80733,9436.07284,5135.6685,0.49742,4201.0,4203.0,135.06056,4742.36478,0.0,1.0,145.3032,6.0,,,-4374.52,-4742.36478,-4350.7799
4,600.0,0.01,5.0,3.0,0.0,0.49742,0.52368,4370.80733,9436.07284,5135.6685,0.49742,4201.0,4208.0,50.0,4742.36478,0.0,1.0,145.3032,6.0,,,-4374.52,-4742.36478,-4350.7799
5,600.0,0.01,6.0,3.0,0.0,0.49742,0.52368,4370.80733,9436.07284,5135.6685,0.49742,4201.0,4209.0,0.0,4742.36478,0.0,1.0,145.3032,6.0,,,-4374.52,-4742.36478,-4350.7799
