,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,Heuristic Time,IR,AP
0,1500.0,0.03,1.0,1.0,1.0,0.0,0.1812,228.29304,240.35181,0.0,4211.0,2108.0,0.22789,240.35181,,-239.62272,0.0
1,1500.0,0.03,2.0,1.0,1.0,0.0,0.1812,228.29304,240.35181,0.0,4211.0,2108.0,0.22789,240.35181,,-239.62272,0.0
2,1500.0,0.03,3.0,1.0,1.0,0.0,0.1812,228.29304,240.35181,0.0,4211.0,2108.0,0.22789,240.35181,,-239.62272,0.0
3,1500.0,0.03,4.0,1.0,1.0,0.0,0.1812,228.29304,240.35181,0.0,4211.0,2109.0,0.22789,240.35181,,-239.62272,0.0
4,1500.0,0.03,5.0,1.0,1.0,0.0,0.1812,228.29304,240.35181,0.0,4211.0,2109.0,0.22789,240.35181,,-239.62272,0.0
5,1500.0,0.03,6.0,1.0,1.0,0.0,0.1812,228.29304,240.35181,0.0,4211.0,2109.0,0.22789,240.35181,86.0,-239.62272,0.0
