,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.09584974982391703,0.1482351089274084,0.15176504371412106,0.10415009753455345,0.10415009753455348,0.15176504371412103,0.14823510892740843,0.095849749823917
2013-12-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29 06:00:00,0.89999988,0.0,0.0,0.0,0.0,0.0,33.70787471731733,33.70787471731733,33.70787471731733,33.70787471731733
2013-12-29 07:00:00,45.59999964,0.0,0.0,0.0,0.0,0.0,67.41574943463466,67.41574943463466,67.41574943463466,67.41574943463466
2013-12-29 08:00:00,357.79999943999997,0.0,0.0,0.0,0.0,0.0,101.12362415195199,101.12362415195199,101.12362415195199,101.12362415195199
2013-12-29 09:00:00,879.29999976,120.16464252000002,0.0,0.0,0.0,0.0,254.99614138926933,254.99614138926933,254.99614138926933,254.99614138926933
2013-12-29 10:00:00,1118.49999924,473.56172604,272.68968629337587,272.68968629337587,272.68968629337587,272.68968629337587,642.1010996265867,642.1010996265867,642.1010996265867,642.1010996265867
2013-12-29 11:00:00,1259.19999972,785.94475284,560.965004418809,619.1667545712902,654.9351918649564,695.3559477110114,856.4941350853776,914.6958852378588,950.4643225315251,990.88507837758
2013-12-29 12:00:00,1317.39999924,861.2370436799999,612.1495865842421,728.5530868892045,800.0899614765369,880.931473168647,833.7964345841685,950.1999348891309,1021.7368094764635,1102.5783211685734
2013-12-29 13:00:00,1263.0000006,1072.80156672,799.6064009496752,974.2116514071188,1081.5169632881175,1202.7792308262826,947.3709662829594,1121.976216740403,1229.281528621402,1350.543796159567
2013-12-29 14:00:00,1159.30000056,969.838896,672.5360215551084,905.3430221650331,1048.4167713396982,1210.0997947239182,746.4183042217504,979.2253048316752,1122.2990540063404,1283.9820773905603
2013-12-29 15:00:00,987.70000056,734.6211443999999,413.2105612805414,704.2193120429474,883.0614985112787,1085.1652777415538,413.2105612805414,704.2193120429474,883.0614985112787,1085.1652777415538
2013-12-29 16:00:00,750.29999928,531.98341716,274.8549506644332,507.661951274358,650.735700449023,812.4187238332431,274.8549506644332,507.661951274358,650.735700449023,812.4187238332431
2013-12-29 17:00:00,437.3999994,228.76960704,35.92325716832491,210.52850762576847,317.83381950676727,439.0960870449323,35.92325716832491,210.52850762576847,317.83381950676727,439.0960870449323
2013-12-29 18:00:00,135.69999923999998,0.0,0.0,0.0,59.376141644511506,140.21765333662154,0.0,0.0,59.376141644511506,140.21765333662154
2013-12-29 19:00:00,65.9000004,0.0,0.0,0.0,29.688070822255753,70.10882666831077,0.0,0.0,29.688070822255753,70.10882666831077
2013-12-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
