3375      0.009
2088 6      0.045       0.012 Equation   Objective (1)
2012 5      0.011       0.004 Loop       
2145 3      0.046       0.030 GAMS Fini   
2012 1      0.012       0.004 Loop       
2145 7      0.148       0.030 Solve Fini schedule (191724)
2011 9      0.186       0.004 Loop       
2090 8      0.033       0.023 Equation   Const1 (20700)
2012 10      0.012       0.004 Loop       
2096 4      0.019       0.030 Equation   Const_chance_1 (21600)
2012 2      0.012       0.004 Loop       
