379      0.003
596 1      1.595       0.010 Solve Fini schedule (73525)
544 9      0.207       0.009 Equation   Const_6 (2300)
540 7      0.256       0.009 Equation   Const_5 (2300)
537 8      0.276       0.008 Equation   Const_4_2 (2200)
534 6      0.284       0.008 Equation   Const_4_1 (2200)
529 5      0.296       0.007 Equation   Const_3_2 (2300)
526 4      0.355       0.007 Equation   Const_3_1 (2300)
510 3      0.317       0.006 Equation   Const1_1 (2400)
596 2      0.623       0.010 GAMS Fini   
501 10      0.011       0.004 Equation   Objective (1)
