
Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:55:47 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:56:23 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:56:30 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:56:37 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:56:40 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:56:43 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:56:46 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:56:49 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:56:52 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:56:55 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:56:58 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:01 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:04 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:07 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:10 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:13 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:16 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:18 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:21 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:24 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:27 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:30 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:33 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:37 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:40 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:43 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:46 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:50 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:53 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:57:56 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:00 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 19:58:02 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 21:21:27 2022


Gurobi 7.0.2 (linux64) logging started Sun Jun 19 22:44:50 2022


Gurobi 7.0.2 (linux64) logging started Mon Jun 20 02:54:52 2022


Gurobi 7.0.2 (linux64) logging started Mon Jun 20 07:04:55 2022

