,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,Heuristic Time,IR,AP
0,1500.0,0.07,1.0,2.0,0.0,0.05481,0.18725,239.14981,254.4326,0.05481,4210.0,2465.0,809.1,240.48707,,0.0,0.0
1,1500.0,0.07,2.0,2.0,0.0,0.05481,0.18725,239.14981,254.4326,0.05481,4210.0,2364.0,0.14337,240.48707,,0.0,0.0
2,1500.0,0.07,3.0,2.0,0.0,0.05481,0.18725,239.14981,254.4326,0.05481,4210.0,2468.0,1046.25,240.48707,,0.0,0.0
3,1500.0,0.07,4.0,2.0,0.0,0.05481,0.18725,239.14981,254.4326,0.05481,4210.0,2459.0,986.41396,240.48707,,0.0,0.0
4,1500.0,0.07,5.0,2.0,0.0,0.05481,0.18725,239.14981,254.4326,0.05481,4210.0,2460.0,0.10753,240.48707,,0.0,0.0
5,1500.0,0.07,6.0,2.0,0.0,0.05481,0.18725,239.14981,254.4326,0.05481,4210.0,2462.0,0.42868,240.48707,59.0,0.0,0.0
