7265      0.055
3294 6      0.081       0.018 Equation   Objective (1)
3218 7      0.067       0.005 Loop       
3218 4      0.079       0.005 Loop       
3348 1      0.101       0.048 GAMS Fini   
3218 3      0.063       0.005 Loop       
3217 8      1.018       0.005 Loop       
3348 2      0.283       0.048 Solve Fini schedule (319525)
3218 10      0.067       0.005 Loop       
3218 5      0.062       0.005 Loop       
3218 9      0.067       0.005 Loop       
