"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic","Heuristic Time"
1500.00000,0.07000,6.00000,2.00000,0.00000,0.03738,0.17600,241.96615,261.21631,0.03738,4209.00000,2431.00000,0.41343,251.45132,81.00000
