,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,Heuristic Time,IR,AP
0,1500.0,0.07,1.0,2.0,0.0,0.01691,0.21018,230.99051,247.44958,0.01691,4213.0,2364.0,809.1,243.26462,,0.0,0.0
1,1500.0,0.07,2.0,1.0,1.0,0.0,0.21018,230.99051,243.26462,0.0,4213.0,2113.0,0.18325,243.26462,,0.0,0.0
2,1500.0,0.07,3.0,2.0,0.0,0.01691,0.21018,230.99051,247.44958,0.01691,4213.0,2368.0,1046.25,243.26462,,0.0,0.0
3,1500.0,0.07,4.0,2.0,0.0,0.01691,0.21018,230.99051,247.44958,0.01691,4213.0,2367.0,986.41396,243.26462,,0.0,0.0
4,1500.0,0.07,5.0,2.0,0.0,0.01691,0.21018,230.99051,247.44958,0.01691,4213.0,2366.0,0.10753,243.26462,,0.0,0.0
5,1500.0,0.07,6.0,2.0,1.0,0.0,0.21018,230.99051,243.26462,0.0,4213.0,4210.0,0.10353,243.26462,66.0,0.0,0.0
