Unnamed: 0,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
5,100.0,0.05,6.0,10.0,0.0,0.01986,0.0011,279.49662,283.37354,0.01368,366.0,1635.0,2.44279,277.74712,-275.21337,-276.35026
0,100.0,0.05,1.0,10.0,0.0,0.05218,0.00911,281.80975,297.55781,0.05218,425.0,370.0,31.76712,282.03235,-274.87817,-277.38617
1,100.0,0.05,2.0,10.0,0.0,0.03476,0.00911,281.80975,292.18973,0.03476,425.0,793.0,4.21053,282.03235,-274.87817,-277.38617
2,100.0,0.05,3.0,10.0,0.0,0.05218,0.00911,281.80975,297.55781,0.05218,425.0,317.0,78.71896,282.03235,-274.87817,-277.38617
3,100.0,0.05,4.0,10.0,0.0,0.05218,0.00911,281.80975,297.55781,0.05218,425.0,324.0,77.66213,282.03235,-274.87817,-277.38617
4,100.0,0.05,5.0,10.0,0.0,0.01595,0.00911,281.80975,286.60425,0.01595,425.0,723.0,1.0614,282.03235,-274.87817,-277.38617
5,100.0,0.05,6.0,10.0,0.0,0.01547,0.00911,281.80975,286.46535,0.01547,425.0,1286.0,2.51496,282.03235,-274.87817,-277.38617
0,100.0,0.05,1.0,10.0,0.0,0.06176,0.00913,280.64117,298.55811,0.06001,364.0,327.0,31.74582,280.11975,-275.2071,-277.5105
1,100.0,0.05,2.0,10.0,0.0,0.05094,0.00913,280.64117,295.15639,0.04918,364.0,648.0,4.21053,280.11975,-275.2071,-277.5105
2,100.0,0.05,3.0,10.0,0.0,0.06176,0.00913,280.64117,298.55811,0.06001,364.0,296.0,78.69766,280.11975,-275.2071,-277.5105
3,100.0,0.05,4.0,10.0,0.0,0.06176,0.00913,280.64117,298.55811,0.06001,364.0,292.0,77.64083,280.11975,-275.2071,-277.5105
4,100.0,0.05,5.0,10.0,0.0,0.03108,0.00913,280.64117,289.10376,0.02927,364.0,622.0,1.0614,280.11975,-275.2071,-277.5105
5,100.0,0.05,6.0,10.0,0.0,0.03007,0.00913,280.64117,288.80328,0.02826,364.0,1181.0,2.61427,280.11975,-275.2071,-277.5105
0,100.0,0.05,1.0,10.0,0.0,0.06016,0.0,279.60035,297.49895,0.06016,388.0,323.0,31.78271,279.60035,-275.3376,-276.11424
1,100.0,0.05,2.0,10.0,0.0,0.03311,0.0,279.60035,289.17574,0.03311,388.0,764.0,4.21053,279.60035,-275.3376,-276.11424
2,100.0,0.05,3.0,10.0,0.0,0.06016,0.0,279.60035,297.49895,0.06016,388.0,276.0,78.73455,279.60035,-275.3376,-276.11424
3,100.0,0.05,4.0,10.0,0.0,0.06016,0.0,279.60035,297.49895,0.06016,388.0,274.0,77.67772,279.60035,-275.3376,-276.11424
4,100.0,0.05,5.0,10.0,0.0,0.02018,0.0,279.60035,285.3595,0.02018,388.0,665.0,1.0614,279.60035,-275.3376,-276.11424
5,100.0,0.05,6.0,10.0,0.0,0.01988,0.0,279.60035,285.27284,0.01988,388.0,1406.0,2.61658,279.60035,-275.3376,-276.11424
0,100.0,0.05,1.0,10.0,0.0,0.055,0.00978,282.72106,299.25533,0.055,380.0,351.0,31.77818,282.79711,-276.19326,-278.23189
1,100.0,0.05,2.0,10.0,0.0,0.02572,0.00978,282.72106,290.26132,0.02572,380.0,796.0,4.21053,282.79711,-276.19326,-278.23189
2,100.0,0.05,3.0,10.0,0.0,0.055,0.00978,282.72106,299.25533,0.055,380.0,316.0,78.73002,282.79711,-276.19326,-278.23189
3,100.0,0.05,4.0,10.0,0.0,0.055,0.00978,282.72106,299.25533,0.055,380.0,324.0,77.67319,282.79711,-276.19326,-278.23189
4,100.0,0.05,5.0,10.0,0.0,0.01752,0.00978,282.72106,287.84093,0.01752,380.0,709.0,1.0614,282.79711,-276.19326,-278.23189
5,100.0,0.05,6.0,10.0,0.0,0.01719,0.00978,282.72106,287.74379,0.01719,380.0,1431.0,2.48768,282.79711,-276.19326,-278.23189
0,100.0,0.05,1.0,10.0,0.0,0.05586,0.00926,281.51373,297.94002,0.05513,454.0,324.0,31.77639,281.29782,-275.95734,-277.97003
1,100.0,0.05,2.0,10.0,0.0,0.03599,0.00926,281.51373,291.80033,0.03525,454.0,761.0,4.21053,281.29782,-275.95734,-277.97003
2,100.0,0.05,3.0,10.0,0.0,0.05586,0.00926,281.51373,297.94002,0.05513,454.0,301.0,78.72823,281.29782,-275.95734,-277.97003
3,100.0,0.05,4.0,10.0,0.0,0.05586,0.00926,281.51373,297.94002,0.05513,454.0,298.0,77.6714,281.29782,-275.95734,-277.97003
4,100.0,0.05,5.0,10.0,0.0,0.0187,0.00926,281.51373,286.65692,0.01794,454.0,637.0,1.0614,281.29782,-275.95734,-277.97003
5,100.0,0.05,6.0,10.0,0.0,0.01836,0.00926,281.51373,286.56007,0.01761,454.0,1365.0,2.45824,281.29782,-275.95734,-277.97003
0,100.0,0.05,1.0,10.0,0.0,0.0657,0.0,282.66965,297.99169,0.05142,340.0,381.0,31.75808,278.41299,-275.94164,-277.4605
1,100.0,0.05,2.0,10.0,0.0,0.04097,0.0,282.66965,290.3056,0.0263,340.0,810.0,4.21053,278.41299,-275.94164,-277.4605
2,100.0,0.05,3.0,10.0,0.0,0.0657,0.0,282.66965,297.99169,0.05142,340.0,333.0,78.70992,278.41299,-275.94164,-277.4605
3,100.0,0.05,4.0,10.0,0.0,0.0657,0.0,282.66965,297.99169,0.05142,340.0,337.0,77.65309,278.41299,-275.94164,-277.4605
4,100.0,0.05,5.0,10.0,0.0,0.02882,0.0,282.66965,286.67402,0.01397,340.0,825.0,1.0614,278.41299,-275.94164,-277.4605
5,100.0,0.05,6.0,10.0,0.0,0.02845,0.0,282.66965,286.56654,0.0136,340.0,1603.0,2.45457,278.41299,-275.94164,-277.4605
0,100.0,0.05,1.0,10.0,0.0,0.05427,0.00904,280.4916,296.04456,0.05254,406.0,338.0,31.78731,279.97857,-275.11517,-277.29344
1,100.0,0.05,2.0,10.0,0.0,0.02847,0.00904,280.4916,288.18205,0.02669,406.0,752.0,4.21053,279.97857,-275.11517,-277.29344
2,100.0,0.05,3.0,10.0,0.0,0.05427,0.00904,280.4916,296.04456,0.05254,406.0,274.0,78.73915,279.97857,-275.11517,-277.29344
3,100.0,0.05,4.0,10.0,0.0,0.05427,0.00904,280.4916,296.04456,0.05254,406.0,291.0,77.68232,279.97857,-275.11517,-277.29344
4,100.0,0.05,5.0,10.0,0.0,0.01917,0.00904,280.4916,285.45004,0.01737,406.0,658.0,1.0614,279.97857,-275.11517,-277.29344
5,100.0,0.05,6.0,10.0,0.0,0.01887,0.00904,280.4916,285.36289,0.01707,406.0,1676.0,1.61034,279.97857,-275.11517,-277.29344
0,100.0,0.05,1.0,10.0,0.0,0.06033,0.00073,279.18201,297.10673,0.06033,390.0,367.0,31.77858,279.18201,-275.66847,-277.63639
1,100.0,0.05,2.0,10.0,0.0,0.0346,0.00073,279.18201,289.18771,0.0346,390.0,824.0,4.21053,279.18201,-275.66847,-277.63639
2,100.0,0.05,3.0,10.0,0.0,0.06033,0.00073,279.18201,297.10673,0.06033,390.0,319.0,78.73042,279.18201,-275.66847,-277.63639
3,100.0,0.05,4.0,10.0,0.0,0.06033,0.00073,279.18201,297.10673,0.06033,390.0,316.0,77.67359,279.18201,-275.66847,-277.63639
4,100.0,0.05,5.0,10.0,0.0,0.01396,0.00073,279.18201,283.13508,0.01396,390.0,704.0,1.0614,279.18201,-275.66847,-277.63639
5,100.0,0.05,6.0,10.0,0.0,0.01339,0.00073,279.18201,282.97141,0.01339,390.0,1836.0,2.58833,279.18201,-275.66847,-277.63639
0,100.0,0.05,1.0,10.0,0.0,0.05405,0.0,281.53743,297.62511,0.05405,433.0,346.0,31.75836,281.53743,-275.01858,-277.2851
1,100.0,0.05,2.0,10.0,0.0,0.03744,0.0,281.53743,292.4894,0.03744,433.0,610.0,4.21053,281.53743,-275.01858,-277.2851
2,100.0,0.05,3.0,10.0,0.0,0.05405,0.0,281.53743,297.62511,0.05405,433.0,302.0,78.7102,281.53743,-275.01858,-277.2851
3,100.0,0.05,4.0,10.0,0.0,0.05405,0.0,281.53743,297.62511,0.05405,433.0,292.0,77.65337,281.53743,-275.01858,-277.2851
4,100.0,0.05,5.0,10.0,0.0,0.02124,0.0,281.53743,287.6473,0.02124,433.0,654.0,1.0614,281.53743,-275.01858,-277.2851
5,100.0,0.05,6.0,10.0,0.0,0.02026,0.0,281.53743,287.3581,0.02026,433.0,1406.0,2.65486,281.53743,-275.01858,-277.2851
0,100.0,0.05,1.0,10.0,0.0,0.05359,0.00928,280.86532,296.70973,0.0534,445.0,337.0,31.76031,280.8087,-275.4658,-277.55107
1,100.0,0.05,2.0,10.0,0.0,0.05359,0.00928,280.86532,296.70973,0.0534,445.0,658.0,4.21053,280.8087,-275.4658,-277.55107
2,100.0,0.05,3.0,10.0,0.0,0.05359,0.00928,280.86532,296.70973,0.0534,445.0,299.0,78.71215,280.8087,-275.4658,-277.55107
3,100.0,0.05,4.0,10.0,0.0,0.05359,0.00928,280.86532,296.70973,0.0534,445.0,320.0,77.65532,280.8087,-275.4658,-277.55107
4,100.0,0.05,5.0,10.0,0.0,0.0365,0.00928,280.86532,291.448,0.03631,445.0,567.0,1.0614,280.8087,-275.4658,-277.55107
5,100.0,0.05,6.0,10.0,0.0,0.03531,0.00928,280.86532,291.08643,0.03511,445.0,982.0,2.54227,280.8087,-275.4658,-277.55107
0,100.0,0.05,1.0,10.0,0.0,0.06366,0.00453,282.32378,299.28995,0.05669,676.0,321.0,31.77543,280.23715,-275.8286,-277.83395
1,100.0,0.05,2.0,10.0,0.0,0.06286,0.00453,282.32378,299.03393,0.05588,676.0,591.0,4.21053,280.23715,-275.8286,-277.83395
2,100.0,0.05,3.0,10.0,0.0,0.06366,0.00453,282.32378,299.28995,0.05669,676.0,308.0,78.72727,280.23715,-275.8286,-277.83395
3,100.0,0.05,4.0,10.0,0.0,0.06366,0.00453,282.32378,299.28995,0.05669,676.0,287.0,77.67044,280.23715,-275.8286,-277.83395
4,100.0,0.05,5.0,10.0,0.0,0.0435,0.00453,282.32378,292.9813,0.03638,676.0,562.0,1.0614,280.23715,-275.8286,-277.83395
5,100.0,0.05,6.0,10.0,0.0,0.04311,0.00453,282.32378,292.86125,0.03598,676.0,957.0,2.50259,280.23715,-275.8286,-277.83395
0,100.0,0.07,1.0,10.0,0.0,0.07269,0.00926,283.74756,305.85646,0.07229,615.0,370.0,20.23581,283.62285,-278.52438,-280.49887
1,100.0,0.07,2.0,10.0,0.0,0.05234,0.00926,283.74756,299.28633,0.05192,615.0,881.0,4.30108,283.62285,-278.52438,-280.49887
2,100.0,0.07,3.0,10.0,0.0,0.07269,0.00926,283.74756,305.85646,0.07229,615.0,308.0,69.16838,283.62285,-278.52438,-280.49887
3,100.0,0.07,4.0,10.0,0.0,0.07269,0.00926,283.74756,305.85646,0.07229,615.0,307.0,67.68882,283.62285,-278.52438,-280.49887
4,100.0,0.07,5.0,10.0,0.0,0.03641,0.00926,283.74756,294.34009,0.03599,615.0,688.0,1.08423,283.62285,-278.52438,-280.49887
5,100.0,0.07,6.0,10.0,0.0,0.03655,0.00926,283.74756,294.38154,0.03612,615.0,1465.0,2.57056,283.62285,-278.52438,-280.49887
0,100.0,0.07,1.0,10.0,0.0,0.07294,0.00913,283.71274,306.03494,0.07294,615.0,321.0,20.23575,283.71274,-278.35249,-279.45231
1,100.0,0.07,2.0,10.0,0.0,0.06987,0.00913,283.71274,305.02561,0.06987,615.0,694.0,4.30108,283.71274,-278.35249,-279.45231
2,100.0,0.07,3.0,10.0,0.0,0.07294,0.00913,283.71274,306.03494,0.07294,615.0,294.0,69.16833,283.71274,-278.35249,-279.45231
3,100.0,0.07,4.0,10.0,0.0,0.07294,0.00913,283.71274,306.03494,0.07294,615.0,289.0,67.68877,283.71274,-278.35249,-279.45231
4,100.0,0.07,5.0,10.0,0.0,0.0445,0.00913,283.71274,296.92586,0.0445,615.0,579.0,1.08423,283.71274,-278.35249,-279.45231
5,100.0,0.07,6.0,10.0,0.0,0.04472,0.00913,283.71274,296.99343,0.04472,615.0,1269.0,1.96905,283.71274,-278.35249,-279.45231
0,100.0,0.07,1.0,10.0,0.0,0.07064,0.00269,280.75611,302.26659,0.07064,568.0,345.0,20.23114,280.91436,-276.47782,-276.62922
1,100.0,0.07,2.0,10.0,0.0,0.07064,0.00269,280.75611,302.26659,0.07064,568.0,700.0,4.30108,280.91436,-276.47782,-276.62922
2,100.0,0.07,3.0,10.0,0.0,0.07064,0.00269,280.75611,302.26659,0.07064,568.0,321.0,69.16372,280.91436,-276.47782,-276.62922
3,100.0,0.07,4.0,10.0,0.0,0.07064,0.00269,280.75611,302.26659,0.07064,568.0,320.0,67.68416,280.91436,-276.47782,-276.62922
4,100.0,0.07,5.0,10.0,0.0,0.04589,0.00269,280.75611,294.42466,0.04589,568.0,608.0,1.08423,280.91436,-276.47782,-276.62922
5,100.0,0.07,6.0,10.0,0.0,0.0458,0.00269,280.75611,294.39821,0.0458,568.0,1248.0,2.69956,280.91436,-276.47782,-276.62922
0,100.0,0.07,1.0,10.0,0.0,0.06849,0.00952,283.05671,304.43945,0.06849,614.0,368.0,20.20983,283.58837,-277.9844,-279.45783
1,100.0,0.07,2.0,10.0,0.0,0.05251,0.00952,283.05671,299.30534,0.05251,614.0,764.0,4.30108,283.58837,-277.9844,-279.45783
2,100.0,0.07,3.0,10.0,0.0,0.06849,0.00952,283.05671,304.43945,0.06849,614.0,316.0,69.1424,283.58837,-277.9844,-279.45783
3,100.0,0.07,4.0,10.0,0.0,0.06849,0.00952,283.05671,304.43945,0.06849,614.0,315.0,67.66284,283.58837,-277.9844,-279.45783
4,100.0,0.07,5.0,10.0,0.0,0.02843,0.00952,283.05671,291.88599,0.02843,614.0,710.0,1.08423,283.58837,-277.9844,-279.45783
5,100.0,0.07,6.0,10.0,0.0,0.02782,0.00952,283.05671,291.70309,0.02782,614.0,1438.0,2.78045,283.58837,-277.9844,-279.45783
0,100.0,0.07,1.0,10.0,0.0,0.06759,0.00692,285.01671,304.76738,0.06481,519.0,383.0,20.24774,284.16778,-278.07757,-280.10063
1,100.0,0.07,2.0,10.0,0.0,0.05644,0.00692,285.01671,301.16574,0.05362,519.0,909.0,4.30108,284.16778,-278.07757,-280.10063
2,100.0,0.07,3.0,10.0,0.0,0.06759,0.00692,285.01671,304.76738,0.06481,519.0,314.0,69.18031,284.16778,-278.07757,-280.10063
3,100.0,0.07,4.0,10.0,0.0,0.06759,0.00692,285.01671,304.76738,0.06481,519.0,343.0,67.70075,284.16778,-278.07757,-280.10063
4,100.0,0.07,5.0,10.0,0.0,0.03666,0.00692,285.01671,294.98294,0.03379,519.0,674.0,1.08423,284.16778,-278.07757,-280.10063
5,100.0,0.07,6.0,10.0,0.0,0.03674,0.00692,285.01671,295.00656,0.03386,519.0,1304.0,2.66279,284.16778,-278.07757,-280.10063
0,100.0,0.07,1.0,10.0,0.0,0.06885,0.00513,284.15595,304.38726,0.06647,476.0,343.0,20.23524,283.43129,-278.13426,-280.32905
1,100.0,0.07,2.0,10.0,0.0,0.04454,0.00513,284.15595,296.64313,0.04209,476.0,855.0,4.30108,283.43129,-278.13426,-280.32905
2,100.0,0.07,3.0,10.0,0.0,0.06885,0.00513,284.15595,304.38726,0.06647,476.0,300.0,69.16781,283.43129,-278.13426,-280.32905
3,100.0,0.07,4.0,10.0,0.0,0.06885,0.00513,284.15595,304.38726,0.06647,476.0,336.0,67.68825,283.43129,-278.13426,-280.32905
4,100.0,0.07,5.0,10.0,0.0,0.02566,0.00513,284.15595,290.89715,0.02317,476.0,682.0,1.08423,283.43129,-278.13426,-280.32905
5,100.0,0.07,6.0,10.0,0.0,0.02563,0.00513,284.15595,290.88531,0.02313,476.0,1535.0,2.59469,283.43129,-278.13426,-280.32905
0,100.0,0.07,1.0,10.0,0.0,0.07138,0.0085,285.45291,305.53201,0.06572,614.0,338.0,20.23735,283.72366,-278.21285,-280.55676
1,100.0,0.07,2.0,10.0,0.0,0.07138,0.0085,285.45291,305.53201,0.06572,614.0,658.0,4.30108,283.72366,-278.21285,-280.55676
2,100.0,0.07,3.0,10.0,0.0,0.07138,0.0085,285.45291,305.53201,0.06572,614.0,282.0,69.16992,283.72366,-278.21285,-280.55676
3,100.0,0.07,4.0,10.0,0.0,0.07138,0.0085,285.45291,305.53201,0.06572,614.0,293.0,67.69036,283.72366,-278.21285,-280.55676
4,100.0,0.07,5.0,10.0,0.0,0.05118,0.0085,285.45291,299.02693,0.04539,614.0,630.0,1.08423,283.72366,-278.21285,-280.55676
5,100.0,0.07,6.0,10.0,0.0,0.05132,0.0085,285.45291,299.07091,0.04553,614.0,1053.0,2.59224,283.72366,-278.21285,-280.55676
0,100.0,0.07,1.0,10.0,0.0,0.07087,0.00835,283.47057,304.59146,0.06934,560.0,348.0,20.21128,283.00411,-277.95391,-280.07797
1,100.0,0.07,2.0,10.0,0.0,0.06784,0.00835,283.47057,303.60122,0.06631,560.0,637.0,4.30108,283.00411,-277.95391,-280.07797
2,100.0,0.07,3.0,10.0,0.0,0.07087,0.00835,283.47057,304.59146,0.06934,560.0,303.0,69.14386,283.00411,-277.95391,-280.07797
3,100.0,0.07,4.0,10.0,0.0,0.07087,0.00835,283.47057,304.59146,0.06934,560.0,319.0,67.6643,283.00411,-277.95391,-280.07797
4,100.0,0.07,5.0,10.0,0.0,0.04449,0.00835,283.47057,296.18187,0.04292,560.0,672.0,1.08423,283.00411,-277.95391,-280.07797
5,100.0,0.07,6.0,10.0,0.0,0.04408,0.00835,283.47057,296.0552,0.04251,560.0,1539.0,1.95581,283.00411,-277.95391,-280.07797
0,100.0,0.07,1.0,10.0,0.0,0.08467,0.00132,280.90575,303.69909,0.07505,457.0,341.0,20.20865,277.98573,-277.54774,-278.86919
1,100.0,0.07,2.0,10.0,0.0,0.061,0.00132,280.90575,296.04392,0.05113,457.0,854.0,4.30108,277.98573,-277.54774,-278.86919
2,100.0,0.07,3.0,10.0,0.0,0.08467,0.00132,280.90575,303.69909,0.07505,457.0,293.0,69.14123,277.98573,-277.54774,-278.86919
3,100.0,0.07,4.0,10.0,0.0,0.08467,0.00132,280.90575,303.69909,0.07505,457.0,327.0,67.66167,277.98573,-277.54774,-278.86919
4,100.0,0.07,5.0,10.0,0.0,0.04041,0.00132,280.90575,289.69106,0.03033,457.0,709.0,1.08423,277.98573,-277.54774,-278.86919
5,100.0,0.07,6.0,10.0,0.0,0.04068,0.00132,280.90575,289.77356,0.0306,457.0,1778.0,0.13818,277.98573,-277.54774,-278.86919
0,100.0,0.07,1.0,10.0,0.0,0.06451,0.00162,284.98087,303.64296,0.06146,627.0,336.0,20.20896,284.05492,-277.39382,-279.85821
1,100.0,0.07,2.0,10.0,0.0,0.05706,0.00162,284.98087,301.24463,0.05399,627.0,784.0,4.30108,284.05492,-277.39382,-279.85821
2,100.0,0.07,3.0,10.0,0.0,0.06451,0.00162,284.98087,303.64296,0.06146,627.0,326.0,69.14154,284.05492,-277.39382,-279.85821
3,100.0,0.07,4.0,10.0,0.0,0.06451,0.00162,284.98087,303.64296,0.06146,627.0,330.0,67.66198,284.05492,-277.39382,-279.85821
4,100.0,0.07,5.0,10.0,0.0,0.03007,0.00162,284.98087,292.86232,0.02691,627.0,686.0,1.08423,284.05492,-277.39382,-279.85821
5,100.0,0.07,6.0,10.0,0.0,0.02948,0.00162,284.98087,292.6826,0.02631,627.0,1778.0,1.94113,284.05492,-277.39382,-279.85821
0,100.0,0.07,1.0,10.0,0.0,0.07005,0.00531,283.32538,304.66767,0.07005,518.0,326.0,20.20628,283.32538,-277.92025,-280.00598
1,100.0,0.07,2.0,10.0,0.0,0.06866,0.00531,283.32538,304.21128,0.06866,518.0,754.0,4.30108,283.32538,-277.92025,-280.00598
2,100.0,0.07,3.0,10.0,0.0,0.07005,0.00531,283.32538,304.66767,0.07005,518.0,283.0,69.13885,283.32538,-277.92025,-280.00598
3,100.0,0.07,4.0,10.0,0.0,0.07005,0.00531,283.32538,304.66767,0.07005,518.0,296.0,67.65929,283.32538,-277.92025,-280.00598
4,100.0,0.07,5.0,10.0,0.0,0.04138,0.00531,283.32538,295.55537,0.04138,518.0,592.0,1.08423,283.32538,-277.92025,-280.00598
5,100.0,0.07,6.0,10.0,0.0,0.04073,0.00531,283.32538,295.3541,0.04073,518.0,1186.0,2.71357,283.32538,-277.92025,-280.00598
0,100.0,0.07,1.0,10.0,0.0,0.07124,0.00799,282.44033,303.61768,0.06975,520.0,328.0,20.23121,281.98865,-277.86812,-278.26821
1,100.0,0.07,2.0,10.0,0.0,0.05417,0.00799,282.44033,298.14009,0.05266,520.0,777.0,4.30108,281.98865,-277.86812,-278.26821
2,100.0,0.07,3.0,10.0,0.0,0.07124,0.00799,282.44033,303.61768,0.06975,520.0,292.0,69.16379,281.98865,-277.86812,-278.26821
3,100.0,0.07,4.0,10.0,0.0,0.07124,0.00799,282.44033,303.61768,0.06975,520.0,316.0,67.68423,281.98865,-277.86812,-278.26821
4,100.0,0.07,5.0,10.0,0.0,0.03323,0.00799,282.44033,291.68208,0.03168,520.0,659.0,1.08423,281.98865,-277.86812,-278.26821
5,100.0,0.07,6.0,10.0,0.0,0.03322,0.00799,282.44033,291.67843,0.03167,520.0,1309.0,2.70042,281.98865,-277.86812,-278.26821
0,100.0,0.07,1.0,10.0,0.0,0.06679,0.00939,283.90147,305.29795,0.06679,541.0,360.0,20.22063,284.90623,-278.63286,-280.91229
1,100.0,0.07,2.0,10.0,0.0,0.04814,0.00939,283.90147,299.31622,0.04814,541.0,840.0,4.30108,284.90623,-278.63286,-280.91229
2,100.0,0.07,3.0,10.0,0.0,0.06679,0.00939,283.90147,305.29795,0.06679,541.0,293.0,69.1532,284.90623,-278.63286,-280.91229
3,100.0,0.07,4.0,10.0,0.0,0.06679,0.00939,283.90147,305.29795,0.06679,541.0,313.0,67.67364,284.90623,-278.63286,-280.91229
4,100.0,0.07,5.0,10.0,0.0,0.03126,0.00939,283.90147,294.099,0.03126,541.0,734.0,1.08423,284.90623,-278.63286,-280.91229
5,100.0,0.07,6.0,10.0,0.0,0.03093,0.00939,283.90147,294.00051,0.03093,541.0,1459.0,2.6136,284.90623,-278.63286,-280.91229
0,100.0,0.07,1.0,10.0,0.0,0.06816,0.00921,282.76028,304.01157,0.06816,790.0,354.0,20.22105,283.28921,-277.33047,-279.36775
1,100.0,0.07,2.0,10.0,0.0,0.05839,0.00921,282.76028,300.85522,0.05839,790.0,665.0,4.30108,283.28921,-277.33047,-279.36775
2,100.0,0.07,3.0,10.0,0.0,0.06816,0.00921,282.76028,304.01157,0.06816,790.0,294.0,69.15362,283.28921,-277.33047,-279.36775
3,100.0,0.07,4.0,10.0,0.0,0.06816,0.00921,282.76028,304.01157,0.06816,790.0,296.0,67.67406,283.28921,-277.33047,-279.36775
4,100.0,0.07,5.0,10.0,0.0,0.03292,0.00921,282.76028,292.93146,0.03292,790.0,600.0,1.08423,283.28921,-277.33047,-279.36775
5,100.0,0.07,6.0,10.0,0.0,0.03259,0.00921,282.76028,292.8324,0.03259,790.0,1241.0,2.59653,283.28921,-277.33047,-279.36775
0,100.0,0.07,1.0,10.0,0.0,0.0612,0.00183,285.58793,304.20577,0.0612,475.0,368.0,20.19769,285.58793,-278.1673,-278.96012
1,100.0,0.07,2.0,10.0,0.0,0.04543,0.00183,285.58793,299.1794,0.04543,475.0,915.0,4.30108,285.58793,-278.1673,-278.96012
2,100.0,0.07,3.0,10.0,0.0,0.0612,0.00183,285.58793,304.20577,0.0612,475.0,317.0,69.13027,285.58793,-278.1673,-278.96012
3,100.0,0.07,4.0,10.0,0.0,0.0612,0.00183,285.58793,304.20577,0.0612,475.0,345.0,67.65071,285.58793,-278.1673,-278.96012
4,100.0,0.07,5.0,10.0,0.0,0.02529,0.00183,285.58793,292.9966,0.02529,475.0,760.0,1.08423,285.58793,-278.1673,-278.96012
5,100.0,0.07,6.0,10.0,0.0,0.02418,0.00183,285.58793,292.66345,0.02418,475.0,1622.0,2.73255,285.58793,-278.1673,-278.96012
0,100.0,0.07,1.0,10.0,0.0,0.07072,0.00878,281.35509,302.1751,0.0689,784.0,346.0,20.23406,280.80655,-277.53288,-278.81561
1,100.0,0.07,2.0,10.0,0.0,0.05508,0.00878,281.35509,297.17361,0.05323,784.0,729.0,4.30108,280.80655,-277.53288,-278.81561
2,100.0,0.07,3.0,10.0,0.0,0.07072,0.00878,281.35509,302.1751,0.0689,784.0,313.0,69.16664,280.80655,-277.53288,-278.81561
3,100.0,0.07,4.0,10.0,0.0,0.07072,0.00878,281.35509,302.1751,0.0689,784.0,315.0,67.68708,280.80655,-277.53288,-278.81561
4,100.0,0.07,5.0,10.0,0.0,0.03737,0.00878,281.35509,291.70811,0.03549,784.0,628.0,1.08423,280.80655,-277.53288,-278.81561
5,100.0,0.07,6.0,10.0,0.0,0.03736,0.00878,281.35509,291.70537,0.03548,784.0,1676.0,1.70148,280.80655,-277.53288,-278.81561
0,100.0,0.07,1.0,10.0,0.0,0.0642,0.00106,283.78882,303.25937,0.0642,463.0,336.0,20.22135,283.78882,-277.12774,-278.92667
1,100.0,0.07,2.0,10.0,0.0,0.04846,0.00106,283.78882,298.24261,0.04846,463.0,795.0,4.30108,283.78882,-277.12774,-278.92667
2,100.0,0.07,3.0,10.0,0.0,0.0642,0.00106,283.78882,303.25937,0.0642,463.0,304.0,69.15393,283.78882,-277.12774,-278.92667
3,100.0,0.07,4.0,10.0,0.0,0.0642,0.00106,283.78882,303.25937,0.0642,463.0,309.0,67.67436,283.78882,-277.12774,-278.92667
4,100.0,0.07,5.0,10.0,0.0,0.02002,0.00106,283.78882,289.5867,0.02002,463.0,733.0,1.08423,283.78882,-277.12774,-278.92667
5,100.0,0.07,6.0,10.0,0.0,0.01922,0.00106,283.78882,289.35006,0.01922,463.0,1760.0,2.88175,283.78882,-277.12774,-278.92667
0,100.0,0.07,1.0,10.0,0.0,0.07077,0.00034,282.76986,303.60709,0.06863,583.0,354.0,20.19985,282.12195,-277.40049,-278.80577
1,100.0,0.07,2.0,10.0,0.0,0.06413,0.00034,282.76986,301.45375,0.06198,583.0,703.0,4.30108,282.12195,-277.40049,-278.80577
2,100.0,0.07,3.0,10.0,0.0,0.07077,0.00034,282.76986,303.60709,0.06863,583.0,299.0,69.13243,282.12195,-277.40049,-278.80577
3,100.0,0.07,4.0,10.0,0.0,0.07077,0.00034,282.76986,303.60709,0.06863,583.0,304.0,67.65287,282.12195,-277.40049,-278.80577
4,100.0,0.07,5.0,10.0,0.0,0.04051,0.00034,282.76986,294.0344,0.03831,583.0,657.0,1.08423,282.12195,-277.40049,-278.80577
5,100.0,0.07,6.0,10.0,0.0,0.03985,0.00034,282.76986,293.83256,0.03765,583.0,1240.0,2.66492,282.12195,-277.40049,-278.80577
0,100.0,0.07,1.0,10.0,0.0,0.07226,0.00897,281.93853,303.08681,0.06978,846.0,307.0,20.20742,281.18626,-277.86872,-279.02307
1,100.0,0.07,2.0,10.0,0.0,0.07226,0.00897,281.93853,303.08681,0.06978,846.0,599.0,4.30108,281.18626,-277.86872,-279.02307
2,100.0,0.07,3.0,10.0,0.0,0.07226,0.00897,281.93853,303.08681,0.06978,846.0,294.0,69.13999,281.18626,-277.86872,-279.02307
3,100.0,0.07,4.0,10.0,0.0,0.07226,0.00897,281.93853,303.08681,0.06978,846.0,304.0,67.66043,281.18626,-277.86872,-279.02307
4,100.0,0.07,5.0,10.0,0.0,0.0561,0.00897,281.93853,297.89961,0.05358,846.0,544.0,1.08423,281.18626,-277.86872,-279.02307
