,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.1116068228243153,0.15495467491343692,0.1450460215533107,0.088392480708937,0.08839248070893703,0.14504602155331067,0.15495467491343695,0.11160682282431528
2014-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 07:00:00,0.30000048,38.1447924,4.995844574404508,4.995844574404508,4.995844574404508,4.995844574404508,71.16802570479679,71.16802570479679,71.16802570479679,71.16802570479679
2014-03-19 08:00:00,61.800000600000004,150.98456724000002,84.68667158880903,84.68667158880903,84.68667158880903,84.68667158880903,217.0310338495936,217.0310338495936,217.0310338495936,217.0310338495936
2014-03-19 09:00:00,469.20000036000005,334.4215212,234.9746777232135,234.9746777232135,234.9746777232135,234.9746777232135,433.4912211143903,433.4912211143903,433.4912211143903,433.4912211143903
2014-03-19 10:00:00,994.39999932,755.28350196,622.687710657618,622.687710657618,622.687710657618,622.687710657618,887.3764351791872,887.3764351791872,887.3764351791872,887.3764351791872
2014-03-19 11:00:00,1139.50000008,1080.7875421200001,915.0428029920226,915.0428029920226,915.0428029920226,915.0428029920226,1245.9037086439841,1245.9037086439841,1245.9037086439841,1245.9037086439841
2014-03-19 12:00:00,1216.90000068,1067.779557,861.8806025044032,935.4569021878651,979.1561227575344,1028.6936008820549,1110.0262817433743,1183.6025814268362,1227.3018019965054,1276.839280121026
2014-03-19 13:00:00,1234.1000006400002,1080.3414242400002,834.2882543767838,981.4408537437077,1068.8392948830463,1167.9142511320872,999.7187072027646,1146.8713065696884,1234.269747709027,1333.3447039580678
2014-03-19 14:00:00,850.5000004799999,950.05623492,663.8488496891641,884.5777487395501,1015.675410448558,1164.2878448221193,746.5640761021546,967.2929751525405,1098.3906368615483,1247.0030712351097
2014-03-19 15:00:00,885.4999998,777.8779444799999,451.5163438815446,745.8215426153926,920.6184248940697,1118.7683373921514,451.5163438815446,745.8215426153926,920.6184248940697,1118.7683373921514
2014-03-19 16:00:00,793.6999995600002,562.68200664,301.5927261612359,537.0368851483142,676.8743909712558,835.3943209697213,301.5927261612359,537.0368851483142,676.8743909712558,835.3943209697213
2014-03-19 17:00:00,453.40000056,348.85951152,153.04255116092685,329.6256704012356,434.50379976844187,553.393747267291,153.04255116092685,329.6256704012356,434.50379976844187,553.393747267291
2014-03-19 18:00:00,164.10000048,0.0,0.0,0.0,57.09619216562791,136.35615716486063,0.0,0.0,57.09619216562791,136.35615716486063
2014-03-19 19:00:00,53.59999944,115.14069527999999,49.868375160308915,108.72941490707852,143.68879136281396,183.3187738624303,49.868375160308915,108.72941490707852,143.68879136281396,183.3187738624303
2014-03-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
