,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
0,600.0,0.05,1.0,2.0,0.0,0.56609,0.6288,4642.92262,12815.87333,10257.32179,0.56609,4201.0,4203.0,445.89199,5560.98322,0.0,1.0,132.69199,-570.0,,,-5107.154,-5560.98322,-5153.0424
1,600.0,0.05,2.0,2.0,0.0,0.56609,0.6288,4642.92262,12815.87333,10257.32179,0.56609,4201.0,4201.0,132.69199,5560.98322,0.0,1.0,132.69199,-570.0,,,-5107.154,-5560.98322,-5153.0424
2,600.0,0.05,3.0,2.0,0.0,0.56609,0.6288,4642.92262,12815.87333,10257.32179,0.56609,4201.0,4201.0,680.19199,5560.98322,0.0,1.0,132.69199,-570.0,,,-5107.154,-5560.98322,-5153.0424
3,600.0,0.05,4.0,2.0,0.0,0.56609,0.6288,4642.92262,12815.87333,10257.32179,0.56609,4201.0,4201.0,681.47879,5560.98322,0.0,1.0,132.69199,-570.0,,,-5107.154,-5560.98322,-5153.0424
4,600.0,0.05,5.0,2.0,0.0,0.56609,0.6288,4642.92262,12815.87333,10257.32179,0.56609,4201.0,4202.0,282.69199,5560.98322,0.0,1.0,132.69199,-570.0,,,-5107.154,-5560.98322,-5153.0424
5,600.0,0.05,6.0,2.0,0.0,0.56609,0.6288,4642.92262,12815.87333,10257.32179,0.56609,4201.0,4203.0,0.0,5560.98322,0.0,1.0,132.69199,-570.0,,,-5107.154,-5560.98322,-5153.0424
