,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.10883615107608405,0.15376500731345358,0.1462351431054549,0.09116369850500751,0.09116369850500752,0.14623514310545488,0.1537650073134536,0.10883615107608402
2014-02-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03 07:00:00,17.000000160000003,107.70901752,72.51109741000215,72.51109741000215,72.51109741000215,72.51109741000215,135.9477506062387,135.9477506062387,135.9477506062387,135.9477506062387
2014-02-03 08:00:00,82.79999988,395.61588768000007,325.22004746000437,325.22004746000437,325.22004746000437,325.22004746000437,452.0933538524775,452.0933538524775,452.0933538524775,452.0933538524775
2014-02-03 09:00:00,728.29999944,674.58879696,568.9950366300064,568.9950366300064,568.9950366300064,568.9950366300064,759.3049962187162,759.3049962187162,759.3049962187162,759.3049962187162
2014-02-03 10:00:00,999.89999928,912.38536272,771.5936822800086,771.5936822800086,771.5936822800086,771.5936822800086,1025.340295064955,1025.340295064955,1025.340295064955,1025.340295064955
2014-02-03 11:00:00,1152.69999936,1156.1172136799998,980.1276131300106,980.1276131300106,980.1276131300106,980.1276131300106,1297.3108791111936,1297.3108791111936,1297.3108791111936,1297.3108791111936
2014-02-03 12:00:00,1224.6000000000001,1061.5184595599999,846.1157624555378,921.8445412914945,964.3236983139258,1013.3358924117932,1084.003211941425,1159.7319907773815,1202.2111477998128,1251.2233418976803
2014-02-03 13:00:00,1224.70000068,1242.31098576,987.4951921010652,1138.9527497729784,1223.911063817841,1321.935452013576,1146.0868250916567,1297.5443827635697,1382.5026968084326,1480.5270850041675
2014-02-03 14:00:00,1142.8999998000002,1135.65796344,841.4290732265924,1068.6154097344622,1196.0528808017561,1343.0894630953585,920.7248897218882,1147.9112262297579,1275.3486972970518,1422.3852795906544
2014-02-03 15:00:00,989.89999992,895.14659052,561.5046037521197,864.419719095946,1034.3363471856715,1230.3851235771413,561.5046037521197,864.419719095946,1034.3363471856715,1230.3851235771413
2014-02-03 16:00:00,746.80000044,647.7849456,380.8713561856958,623.2034484607568,759.1367509325371,915.975772045713,380.8713561856958,623.2034484607568,759.1367509325371,915.975772045713
2014-02-03 17:00:00,405.4000002,421.08921191999997,220.9040198592718,402.65308906556754,504.60306591940275,622.2323317542847,220.9040198592718,402.65308906556754,504.60306591940275,622.2323317542847
2014-02-03 18:00:00,187.90000008,284.72625324,151.26945853284792,272.4355046703784,340.40215590626855,418.82166646285646,151.26945853284792,272.4355046703784,340.40215590626855,418.82166646285646
2014-02-03 19:00:00,60.60000024,265.07028288000004,198.341885526424,258.9249085951892,292.9082342131343,332.11798949142826,198.341885526424,258.9249085951892,292.9082342131343,332.11798949142826
2014-02-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
