Unnamed: 0,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
3,900.0,0.05,4.0,5.0,0.0,0.56655,0.67102,4258.25544,13020.88622,10641.31967,0.56655,4204.0,55022.0,842.58011,5643.89069,0.0,1.0,88.00529,-855.0,,,-4762.766,-5643.89069,-5220.56623
4,900.0,0.05,5.0,6.0,0.0,0.56655,0.67102,4258.25544,13020.88622,10641.31967,0.56655,4204.0,55030.0,73.00529,5643.89069,0.0,1.0,88.00529,-855.0,,,-4762.766,-5643.89069,-5220.56623
5,900.0,0.05,6.0,8.0,0.0,0.56068,0.67102,4258.25544,12846.77785,8903.39793,0.56068,4204.0,55037.0,15.63204,5643.89069,0.0,6.0,95.66412,45.0,,,-4762.766,-5643.89069,-5220.56623
0,900.0,0.05,1.0,5.0,0.0,0.56411,0.67936,4156.83368,13041.60043,10842.21282,0.56411,4202.0,55011.0,479.3447,5684.75441,0.0,1.0,87.8447,-855.0,,,-4218.805,-5684.75441,-5241.55334
1,900.0,0.05,2.0,5.0,0.0,0.55892,0.67936,4156.83368,12888.3797,10842.21282,0.55892,4202.0,55010.0,287.8447,5684.75441,0.0,3.0,87.8447,-855.0,,,-4218.805,-5684.75441,-5241.55334
2,900.0,0.05,3.0,5.0,0.0,0.56411,0.67936,4156.83368,13041.60043,10842.21282,0.56411,4202.0,55009.0,840.30898,5684.75441,0.0,1.0,87.8447,-855.0,,,-4218.805,-5684.75441,-5241.55334
3,900.0,0.05,4.0,5.0,0.0,0.56411,0.67936,4156.83368,13041.60043,10842.21282,0.56411,4202.0,55012.0,842.41952,5684.75441,0.0,1.0,87.8447,-855.0,,,-4218.805,-5684.75441,-5241.55334
4,900.0,0.05,5.0,6.0,0.0,0.56411,0.67936,4156.83368,13041.60043,10842.21282,0.56411,4202.0,55038.0,72.8447,5684.75441,0.0,1.0,87.8447,-855.0,,,-4218.805,-5684.75441,-5241.55334
5,900.0,0.05,6.0,10.0,0.0,0.56411,0.67936,4156.83368,13041.60043,10842.21282,0.56411,4202.0,25225.0,85.38806,5684.75441,0.0,1.0,87.8447,-855.0,,,-4218.805,-5684.75441,-5241.55334
0,900.0,0.05,1.0,5.0,0.0,0.56145,0.65468,4423.11659,12896.40907,10684.1636,0.56145,4202.0,55013.0,479.35006,5655.77752,0.0,1.0,87.85006,-855.0,,,-4645.507,-5655.77752,-5298.13062
1,900.0,0.05,2.0,5.0,0.0,0.55586,0.65468,4423.11659,12734.10202,10684.1636,0.55586,4202.0,55014.0,287.85006,5655.77752,0.0,3.0,87.85006,-855.0,,,-4645.507,-5655.77752,-5298.13062
2,900.0,0.05,3.0,5.0,0.0,0.56145,0.65468,4423.11659,12896.40907,10684.1636,0.56145,4202.0,55012.0,840.31434,5655.77752,0.0,1.0,87.85006,-855.0,,,-4645.507,-5655.77752,-5298.13062
3,900.0,0.05,4.0,5.0,0.0,0.56182,0.65468,4423.11659,12907.55667,10684.1636,0.56182,4202.0,55015.0,842.42488,5655.77752,0.0,1.0,87.85006,-855.0,,,-4645.507,-5655.77752,-5298.13062
4,900.0,0.05,5.0,6.0,0.0,0.56145,0.65468,4423.11659,12896.40907,10684.1636,0.56145,4202.0,55034.0,72.85006,5655.77752,0.0,1.0,87.85006,-855.0,,,-4645.507,-5655.77752,-5298.13062
5,900.0,0.05,6.0,10.0,0.0,0.56145,0.65468,4423.11659,12896.40907,10684.1636,0.56145,4202.0,25230.0,85.25813,5655.77752,0.0,1.0,87.85006,-855.0,,,-4645.507,-5655.77752,-5298.13062
0,900.0,0.05,1.0,5.0,0.0,0.5783,0.65394,4448.96785,12924.47869,10538.6371,0.5783,4202.0,55009.0,479.68605,5450.20336,0.0,1.0,88.18605,-855.0,,,-4799.183,-5450.20336,-5076.61529
1,900.0,0.05,2.0,5.0,0.0,0.57294,0.65394,4448.96785,12762.02986,10538.6371,0.57294,4202.0,55011.0,288.18605,5450.20336,0.0,3.0,88.18605,-855.0,,,-4799.183,-5450.20336,-5076.61529
2,900.0,0.05,3.0,5.0,0.0,0.57871,0.65394,4448.96785,12936.9219,10538.6371,0.57871,4202.0,55010.0,840.65033,5450.20336,0.0,1.0,88.18605,-855.0,,,-4799.183,-5450.20336,-5076.61529
3,900.0,0.05,4.0,5.0,0.0,0.57871,0.65394,4448.96785,12936.9219,10538.6371,0.57871,4202.0,55011.0,842.76087,5450.20336,0.0,1.0,88.18605,-855.0,,,-4799.183,-5450.20336,-5076.61529
4,900.0,0.05,5.0,6.0,0.0,0.57871,0.65394,4448.96785,12936.9219,10538.6371,0.57871,4202.0,55030.0,73.18605,5450.20336,0.0,1.0,88.18605,-855.0,,,-4799.183,-5450.20336,-5076.61529
5,900.0,0.05,6.0,10.0,0.0,0.57871,0.65394,4448.96785,12936.9219,10538.6371,0.57871,4202.0,25202.0,85.62062,5450.20336,0.0,1.0,88.18605,-855.0,,,-4799.183,-5450.20336,-5076.61529
0,900.0,0.05,1.0,5.0,0.0,0.56983,0.66397,4300.67035,12868.23361,10604.19942,0.56983,4202.0,55009.0,479.53876,5535.48797,0.0,1.0,88.03876,-855.0,,,-4686.164,-5535.48797,-5191.35495
1,900.0,0.05,2.0,5.0,0.0,0.56427,0.66397,4300.67035,12703.79694,10604.19942,0.56427,4202.0,55010.0,288.03876,5535.48797,0.0,3.0,88.03876,-855.0,,,-4686.164,-5535.48797,-5191.35495
2,900.0,0.05,3.0,5.0,0.0,0.56983,0.66397,4300.67035,12868.23361,10604.19942,0.56983,4202.0,55010.0,840.50305,5535.48797,0.0,1.0,88.03876,-855.0,,,-4686.164,-5535.48797,-5191.35495
3,900.0,0.05,4.0,5.0,0.0,0.57018,0.66397,4300.67035,12878.71491,10604.19942,0.57018,4202.0,55011.0,842.61358,5535.48797,0.0,1.0,88.03876,-855.0,,,-4686.164,-5535.48797,-5191.35495
4,900.0,0.05,5.0,6.0,0.0,0.56983,0.66397,4300.67035,12868.23361,10604.19942,0.56983,4202.0,55032.0,73.03876,5535.48797,0.0,1.0,88.03876,-855.0,,,-4686.164,-5535.48797,-5191.35495
5,900.0,0.05,6.0,10.0,0.0,0.56983,0.66397,4300.67035,12868.23361,10604.19942,0.56983,4202.0,25195.0,85.46861,5535.48797,0.0,1.0,88.03876,-855.0,,,-4686.164,-5535.48797,-5191.35495
0,900.0,0.05,1.0,5.0,0.0,0.56536,0.6554,4401.22196,12855.47097,10634.01397,0.56536,4202.0,55011.0,479.6305,5587.45447,0.0,1.0,88.1305,-855.0,,,-4848.589,-5587.45447,-5203.76501
1,900.0,0.05,2.0,5.0,0.0,0.55918,0.6554,4401.22196,12675.05058,10634.01397,0.55918,4202.0,55011.0,288.1305,5587.45447,0.0,3.0,88.1305,-855.0,,,-4848.589,-5587.45447,-5203.76501
2,900.0,0.05,3.0,5.0,0.0,0.56536,0.6554,4401.22196,12855.47097,10634.01397,0.56536,4202.0,55013.0,840.59479,5587.45447,0.0,1.0,88.1305,-855.0,,,-4848.589,-5587.45447,-5203.76501
3,900.0,0.05,4.0,5.0,0.0,0.56536,0.6554,4401.22196,12855.47097,10634.01397,0.56536,4202.0,55018.0,842.70533,5587.45447,0.0,1.0,88.1305,-855.0,,,-4848.589,-5587.45447,-5203.76501
4,900.0,0.05,5.0,6.0,0.0,0.56536,0.6554,4401.22196,12855.47097,10634.01397,0.56536,4202.0,55035.0,73.1305,5587.45447,0.0,1.0,88.1305,-855.0,,,-4848.589,-5587.45447,-5203.76501
5,900.0,0.05,6.0,10.0,0.0,0.56536,0.6554,4401.22196,12855.47097,10634.01397,0.56536,4202.0,25197.0,85.52736,5587.45447,0.0,1.0,88.1305,-855.0,,,-4848.589,-5587.45447,-5203.76501
0,900.0,0.05,1.0,5.0,0.0,0.5665,0.65113,4488.43407,12936.65092,10549.88467,0.5665,4202.0,55012.0,479.57854,5608.0648,0.0,1.0,88.07854,-855.0,,,-4488.842,-5608.0648,-5309.66834
1,900.0,0.05,2.0,5.0,0.0,0.56041,0.65113,4488.43407,12757.42744,10549.88467,0.56041,4202.0,55014.0,288.07854,5608.0648,0.0,3.0,88.07854,-855.0,,,-4488.842,-5608.0648,-5309.66834
2,900.0,0.05,3.0,5.0,0.0,0.5665,0.65113,4488.43407,12936.65092,10549.88467,0.5665,4202.0,55014.0,840.54283,5608.0648,0.0,1.0,88.07854,-855.0,,,-4488.842,-5608.0648,-5309.66834
3,900.0,0.05,4.0,5.0,0.0,0.5665,0.65113,4488.43407,12936.65092,10549.88467,0.5665,4202.0,55011.0,842.65336,5608.0648,0.0,1.0,88.07854,-855.0,,,-4488.842,-5608.0648,-5309.66834
4,900.0,0.05,5.0,6.0,0.0,0.5665,0.65113,4488.43407,12936.65092,10549.88467,0.5665,4202.0,55037.0,73.07854,5608.0648,0.0,1.0,88.07854,-855.0,,,-4488.842,-5608.0648,-5309.66834
5,900.0,0.05,6.0,10.0,0.0,0.5665,0.65113,4488.43407,12936.65092,10549.88467,0.5665,4202.0,25197.0,85.37168,5608.0648,0.0,1.0,88.07854,-855.0,,,-4488.842,-5608.0648,-5309.66834
