,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,Heuristic Time,IR,AP
0,1500.0,0.03,1.0,2.0,0.0,0.00892,0.17873,230.23914,238.5276,0.00892,4212.0,2466.0,843.9,236.39969,,-240.03136,0.0
1,1500.0,0.03,2.0,2.0,0.0,0.00892,0.17873,230.23914,238.5276,0.00892,4212.0,2475.0,0.13746,236.39969,,-240.03136,0.0
2,1500.0,0.03,3.0,2.0,0.0,0.00892,0.17873,230.23914,238.5276,0.00892,4212.0,2460.0,1091.25,236.39969,,-240.03136,0.0
3,1500.0,0.03,4.0,2.0,0.0,0.00892,0.17873,230.23914,238.5276,0.00892,4212.0,2453.0,1028.84037,236.39969,,-240.03136,0.0
4,1500.0,0.03,5.0,2.0,0.0,0.00892,0.17873,230.23914,238.5276,0.00892,4212.0,2459.0,0.10309,236.39969,,-240.03136,0.0
5,1500.0,0.03,6.0,2.0,1.0,0.0,0.17873,230.23914,236.39969,0.0,4212.0,4214.0,0.13708,236.39969,48.0,-240.03136,0.0
