"iter1",0.000,3.000
"iter2",-253.799,3.000
"iter3",-241.624,2.000
"iter4",-241.082,2.000
"iter5",-240.311,2.000
"iter6",-240.311,2.000
"iter7",-237.166,2.000
"iter8",-235.884,2.000
"iter9",-235.884,2.000
"iter10",-235.884,2.000
"iter11",-235.884,2.000
"iter12",-235.858,2.000
"iter13",-235.858,2.000
"iter14",-235.858,2.000
"iter15",-235.858,2.000
"iter16",-235.858,2.000
"iter17",-235.858,2.000
"iter18",-235.858,2.000
"iter19",-235.355,2.000
"iter20",-235.355,3.000
"iter21",-235.355,2.000
"iter22",-234.067,2.000
"iter23",-234.067,2.000
"iter24",-234.067,2.000
"iter25",-234.067,3.000
"iter26",-234.067,3.000
"iter27",-234.067,3.000
"iter28",-234.067,1.000
"iter29",-234.067,0.000
"iter30",-234.067,0.000
