667      0.007
597 1      1.260       0.010 Solve Fini schedule (73525)
545 10      0.203       0.009 Equation   Const_6 (2300)
541 4      0.195       0.009 Equation   Const_5 (2300)
538 6      0.274       0.008 Equation   Const_4_2 (2200)
535 5      0.268       0.008 Equation   Const_4_1 (2200)
530 8      0.269       0.007 Equation   Const_3_2 (2300)
527 2      0.148       0.007 Equation   Const_3_1 (2300)
511 3      0.217       0.006 Equation   Const1_1 (2400)
502 7      0.023       0.004 Equation   Objective (1)
597 9      0.681       0.010 GAMS Fini   
