"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR (UB)","Obj. LR (LB),","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic","BBP","Best iter","Lambda best iter","Gamma best iter"
600.00000,0.05000,1.00000,3.00000,0.00000,0.56374,0.62180,4701.44132,12586.29910,10513.52276,0.56374,4201.00000,20003.00000,427.73779,5490.91305,0.00000,1.00000,131.93779,-570.00000
