667      0.007
538 1      1.586       0.010 Solve Fini schedule (73525)
486 10      0.179       0.009 Equation   Const_6 (2300)
482 8      0.248       0.009 Equation   Const_5 (2300)
479 5      0.288       0.008 Equation   Const_4_2 (2200)
476 7      0.330       0.008 Equation   Const_4_1 (2200)
471 4      0.280       0.007 Equation   Const_3_2 (2300)
468 6      0.298       0.007 Equation   Const_3_1 (2300)
452 3      0.492       0.006 Equation   Const1_1 (2400)
443 2      0.011       0.004 Equation   Objective (1)
538 9      0.747       0.010 GAMS Fini   
