,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,600.0,0.03,1.0,2.0,0.0,0.01455,0.13102,242.52088,252.17216,0.01455,4241.0,2570.0,337.56,248.50326,-240.17951,0.0
1,600.0,0.03,2.0,2.0,0.0,0.01455,0.13102,242.52088,252.17216,0.01455,4241.0,2594.0,0.34364,248.50326,-240.17951,0.0
2,600.0,0.03,3.0,2.0,0.0,0.01455,0.13102,242.52088,252.17216,0.01455,4241.0,2539.0,436.5,248.50326,-240.17951,0.0
3,600.0,0.03,4.0,2.0,0.0,0.01455,0.13102,242.52088,252.17216,0.01455,4241.0,2583.0,411.53615,248.50326,-240.17951,0.0
4,600.0,0.03,5.0,2.0,0.0,0.01455,0.13102,242.52088,252.17216,0.01455,4241.0,2561.0,0.25773,248.50326,-240.17951,0.0
5,600.0,0.03,6.0,2.0,0.0,0.01455,0.13102,242.52088,252.17216,0.01455,4241.0,2851.0,0.79938,248.50326,-240.17951,0.0
