,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,Heuristic Time,IR,AP
0,1500.0,0.07,1.0,2.0,0.0,0.03448,0.18777,238.61681,257.81793,0.03448,4212.0,2475.0,809.1,248.92872,,0.0,0.0
1,1500.0,0.07,2.0,2.0,0.0,0.03448,0.18777,238.61681,257.81793,0.03448,4212.0,2475.0,0.14337,248.92872,,0.0,0.0
2,1500.0,0.07,3.0,2.0,0.0,0.03448,0.18777,238.61681,257.81793,0.03448,4212.0,2476.0,1046.25,248.92872,,0.0,0.0
3,1500.0,0.07,4.0,2.0,0.0,0.03448,0.18777,238.61681,257.81793,0.03448,4212.0,2480.0,986.41396,248.92872,,0.0,0.0
4,1500.0,0.07,5.0,2.0,0.0,0.03448,0.18777,238.61681,257.81793,0.03448,4212.0,2475.0,0.10753,248.92872,,0.0,0.0
5,1500.0,0.07,6.0,2.0,0.0,0.03448,0.18777,238.61681,257.81793,0.03448,4212.0,2542.0,0.40236,248.92872,60.0,0.0,0.0
