"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic","Heuristic Time"
1500.00000,0.07000,6.00000,2.00000,0.00000,0.04474,0.17745,241.76709,260.89582,0.04474,4213.00000,2408.00000,0.41520,249.22382,50.00000
