"iter1",0.000,13.000
"iter2",0.000,13.000
"iter3",0.000,12.000
"iter4",0.000,11.000
"iter5",-238.373,55.000
"iter6",-238.373,59.000
"iter7",-235.408,69.000
"iter8",-234.139,68.000
"iter9",-234.139,67.000
"iter10",-234.139,68.000
"iter11",-234.139,68.000
"iter12",-234.115,67.000
"iter13",-234.115,68.000
"iter14",-234.115,68.000
"iter15",-234.115,69.000
"iter16",-234.115,68.000
"iter17",-234.115,69.000
"iter18",-234.115,68.000
"iter19",-233.660,68.000
"iter20",-233.660,67.000
"iter21",-233.660,68.000
"iter22",-232.465,68.000
"iter23",-232.465,66.000
"iter24",-232.465,67.000
"iter25",-232.465,65.000
"iter26",-232.465,69.000
"iter27",-232.465,67.000
"iter28",-232.465,66.000
"iter29",-232.465,67.000
"iter30",-232.465,63.000
