,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
0,600.0,0.01,1.0,2.0,0.0,0.48361,0.50372,4560.82557,9470.30209,5188.51289,0.48361,4201.0,4202.0,139.38052,4890.40336,0.0,1.0,146.34052,6.0,,,-4672.688,-4890.40336,-4401.43941
1,600.0,0.01,2.0,3.0,0.0,0.48361,0.50372,4560.82557,9470.30209,5188.51289,0.48361,4201.0,4209.0,0.0,4890.40336,0.0,1.0,146.34052,6.0,,,-4672.688,-4890.40336,-4401.43941
2,600.0,0.01,3.0,2.0,0.0,0.48357,0.50372,4560.82557,9469.59428,5356.35564,0.48357,4201.0,4202.0,135.84052,4890.40336,0.0,2.0,140.34052,6.0,,,-4672.688,-4890.40336,-4401.43941
3,600.0,0.01,4.0,2.0,0.0,0.48361,0.50372,4560.82557,9470.30209,5188.51289,0.48361,4201.0,4202.0,136.09788,4890.40336,0.0,1.0,146.34052,6.0,,,-4672.688,-4890.40336,-4401.43941
4,600.0,0.01,5.0,3.0,0.0,0.4836,0.50372,4560.82557,9470.09971,5111.83492,0.4836,4201.0,4209.0,50.0,4890.40336,0.0,3.0,150.0,6.0,,,-4672.688,-4890.40336,-4401.43941
5,600.0,0.01,6.0,3.0,0.0,0.48361,0.50372,4560.82557,9470.30209,5188.51289,0.48361,4201.0,4209.0,0.0,4890.40336,0.0,1.0,146.34052,6.0,,,-4672.688,-4890.40336,-4401.43941
