,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.09712249008966957,0.14877667321474766,0.15122343543198574,0.10287740126359698,0.10287740126359701,0.15122343543198571,0.1487766732147477,0.09712249008966954
2014-04-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 07:00:00,11.3000004,11.74535856,0.0,0.0,0.0,0.0,36.965070641796615,36.965070641796615,36.965070641796615,36.965070641796615
2014-04-29 08:00:00,255.60000023999999,123.68132399999999,17.461626386627856,17.461626386627856,17.461626386627856,17.461626386627856,174.12074816359322,174.12074816359322,174.12074816359322,174.12074816359322
2014-04-29 09:00:00,389.69999952,272.00124432,112.67169789994182,112.67169789994182,112.67169789994182,112.67169789994182,347.66038056538986,347.66038056538986,347.66038056538986,347.66038056538986
2014-04-29 10:00:00,536.0000006399999,384.47151443999996,172.0321192132557,172.0321192132557,172.0321192132557,172.0321192132557,485.3503627671864,485.3503627671864,485.3503627671864,485.3503627671864
2014-04-29 11:00:00,1013.29999992,796.99538256,559.6291693122874,600.7501832696693,638.7063336175355,692.8421206400496,810.283764155432,851.4047781128138,889.36092846068,943.4967154831942
2014-04-29 12:00:00,571.50000024,815.78736564,553.4943343713189,635.7363622860826,711.6486629818152,819.9202370268433,741.4852805036774,823.727308418441,899.6396091141736,1007.9111831592018
2014-04-29 13:00:00,605.50000056,769.310568,482.09071871035064,605.453760582496,719.3222116260949,881.7295726936371,607.418016131923,730.7810580040683,844.6495090476672,1007.0568701152094
2014-04-29 14:00:00,626.8000003200001,623.0622216,310.9155542893823,475.39961011890955,627.2242115103747,843.7673596004311,373.5792030001685,538.0632588296957,689.8878602211608,906.4310083112172
2014-04-29 15:00:00,315.19999992,490.76582256000006,153.69233722841398,359.29740701532296,549.0781587546544,819.7570938672249,153.69233722841398,359.29740701532296,549.0781587546544,819.7570938672249
2014-04-29 16:00:00,169.19999928000001,292.9546698,40.14955580131041,194.35335814149218,336.6889219459907,539.6981232804186,40.14955580131041,194.35335814149218,336.6889219459907,539.6981232804186
2014-04-29 17:00:00,37.200000239999994,0.0,0.0,0.0,29.15616809732719,164.4956356536124,0.0,0.0,29.15616809732719,164.4956356536124
2014-04-29 18:00:00,0.70000008,0.0,0.0,0.0,14.578084048663598,82.2478178268062,0.0,0.0,14.578084048663598,82.2478178268062
2014-04-29 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
