Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic
100.0,0.07,1.0,10.0,0.0,0.0642,0.00106,283.78882,303.25937,0.0642,463.0,336.0,20.22135,283.78882
100.0,0.07,2.0,10.0,0.0,0.04846,0.00106,283.78882,298.24261,0.04846,463.0,795.0,4.30108,283.78882
100.0,0.07,3.0,10.0,0.0,0.0642,0.00106,283.78882,303.25937,0.0642,463.0,304.0,69.15393,283.78882
100.0,0.07,4.0,10.0,0.0,0.0642,0.00106,283.78882,303.25937,0.0642,463.0,309.0,67.67436,283.78882
100.0,0.07,5.0,10.0,0.0,0.02002,0.00106,283.78882,289.5867,0.02002,463.0,733.0,1.08423,283.78882
100.0,0.07,6.0,10.0,0.0,0.01922,0.00106,283.78882,289.35006,0.01922,463.0,1760.0,2.88175,283.78882
,,,,,,,,,,,,,0.0
,,,,,,,,,,,,,-272.89201
