,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.09216378223885892,0.14666300053351822,0.15333714132945647,0.10783607589816634,0.10783607589816638,0.15333714132945644,0.14666300053351825,0.09216378223885889
2013-09-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 06:00:00,2.19999936,0.0,0.0,0.0,0.0,0.0,41.35613930492339,41.35613930492339,41.35613930492339,41.35613930492339
2013-09-25 07:00:00,75.50000016,145.85480208,78.84169172805015,78.84169172805015,78.84169172805015,78.84169172805015,228.5670806898468,228.5670806898468,228.5670806898468,228.5670806898468
2013-09-25 08:00:00,653.09999976,429.73236696,329.21270143207516,329.21270143207516,329.21270143207516,329.21270143207516,553.8007848747701,553.8007848747701,553.8007848747701,553.8007848747701
2013-09-25 09:00:00,1017.9,717.16589256,583.1396718561002,583.1396718561002,583.1396718561002,583.1396718561002,882.5904497796935,882.5904497796935,882.5904497796935,882.5904497796935
2013-09-25 10:00:00,1179.59999976,944.5062369600001,776.9734610801255,776.9734610801255,776.9734610801255,776.9734610801255,1151.286933484617,1151.286933484617,1151.286933484617,1151.286933484617
2013-09-25 11:00:00,1268.9000001599998,1374.54831072,1179.376744680177,1226.5449402464744,1266.05873053281,1312.0923766923565,1478.8275226037701,1525.9957181700677,1560.0,1560.0
2013-09-25 12:00:00,1249.2000003599999,1305.39490848,1082.5845522802283,1176.9209434128234,1255.9485239854944,1348.0158163045874,1307.1726357229234,1401.5090268555182,1480.5366074281892,1560.0
2013-09-25 13:00:00,1140.99999936,1162.0429251599999,911.5937788002798,1053.0983654991724,1171.6397363581789,1309.7406748368185,1061.3191677620766,1202.823754460969,1321.3651253199755,1459.466063798615
2013-09-25 14:00:00,934.4000000399999,838.9082566799999,560.8203201603314,749.4931024255214,907.5482635708634,1091.6828482090496,635.6830146412298,824.3557969064198,982.4109580517617,1166.545542689948
2013-09-25 15:00:00,683.5999996799999,586.9211634000001,281.1944367203831,517.0354145518706,714.6043659835481,944.7725967812808,281.1944367203831,517.0354145518706,714.6043659835481,944.7725967812808
2013-09-25 16:00:00,336.60000036,423.50784216,178.92646081630645,367.5992430814964,525.6544042268383,709.7889888650245,178.92646081630645,367.5992430814964,525.6544042268383,709.7889888650245
2013-09-25 17:00:00,86.69999988000001,244.32864923999998,60.89261323222982,202.3971999311223,320.9385707901288,459.03950926876837,60.89261323222982,202.3971999311223,320.9385707901288,459.03950926876837
2013-09-25 18:00:00,25.50000024,116.99726375999998,0.0,89.04296422074819,168.07054479341917,260.1378371125123,0.0,89.04296422074819,168.07054479341917,260.1378371125123
2013-09-25 19:00:00,0.50000028,12.576381480000002,0.0,0.0,38.1130219967096,84.14666815625617,0.0,0.0,38.1130219967096,84.14666815625617
2013-09-25 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-25 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
