,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,IR,AP
0,100.0,0.07,1.0,10.0,0.0,0.07124,0.00799,282.44033,303.61768,0.06975,520.0,328.0,20.23121,281.98865,-278.12882,-276.92771
1,100.0,0.07,2.0,10.0,0.0,0.05417,0.00799,282.44033,298.14009,0.05266,520.0,777.0,4.30108,281.98865,-278.12882,-276.92771
2,100.0,0.07,3.0,10.0,0.0,0.07124,0.00799,282.44033,303.61768,0.06975,520.0,292.0,69.16379,281.98865,-278.12882,-276.92771
3,100.0,0.07,4.0,10.0,0.0,0.07124,0.00799,282.44033,303.61768,0.06975,520.0,316.0,67.68423,281.98865,-278.12882,-276.92771
4,100.0,0.07,5.0,10.0,0.0,0.03323,0.00799,282.44033,291.68208,0.03168,520.0,659.0,1.08423,281.98865,-278.12882,-276.92771
5,100.0,0.07,6.0,10.0,0.0,0.03322,0.00799,282.44033,291.67843,0.03167,520.0,1309.0,2.70042,281.98865,-278.12882,-276.92771
