,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter,Obj. LR,Time,QP,IR,AP
0,600.0,0.05,1.0,2.0,0.0,0.58047,0.66476,4207.90155,12855.39121,10806.43133,0.58047,4201.0,4203.0,444.83563,5393.15922,0.0,1.0,131.63563,-570.0,,,-4659.647,-5393.15922,-5023.0089
1,600.0,0.05,2.0,2.0,0.0,0.58047,0.66476,4207.90155,12855.39121,10806.43133,0.58047,4201.0,4202.0,131.63563,5393.15922,0.0,1.0,131.63563,-570.0,,,-4659.647,-5393.15922,-5023.0089
2,600.0,0.05,3.0,2.0,0.0,0.58047,0.66476,4207.90155,12855.39121,10806.43133,0.58047,4201.0,4203.0,679.13563,5393.15922,0.0,1.0,131.63563,-570.0,,,-4659.647,-5393.15922,-5023.0089
3,600.0,0.05,4.0,2.0,0.0,0.58047,0.66476,4207.90155,12855.39121,10806.43133,0.58047,4201.0,4202.0,680.42242,5393.15922,0.0,1.0,131.63563,-570.0,,,-4659.647,-5393.15922,-5023.0089
4,600.0,0.05,5.0,2.0,0.0,0.58047,0.66476,4207.90155,12855.39121,10806.43133,0.58047,4201.0,4202.0,281.63563,5393.15922,0.0,1.0,131.63563,-570.0,,,-4659.647,-5393.15922,-5023.0089
5,600.0,0.05,6.0,2.0,0.0,0.58047,0.66476,4207.90155,12855.39121,10806.43133,0.58047,4201.0,4201.0,0.0,5393.15922,0.0,1.0,131.63563,-570.0,,,-4659.647,-5393.15922,-5023.0089
