,Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR,Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,Heuristic Time,IR,AP
0,1500.0,0.07,1.0,2.0,0.0,0.05118,0.18066,240.75794,254.00355,0.05118,4210.0,2440.0,809.1,241.0042,,-262.01024,0.0
1,1500.0,0.07,2.0,1.0,1.0,0.0,0.18066,240.75794,241.0042,0.0,4210.0,2115.0,0.18275,241.0042,,-262.01024,0.0
2,1500.0,0.07,3.0,2.0,0.0,0.05118,0.18066,240.75794,254.00355,0.05118,4210.0,2438.0,1046.25,241.0042,,-262.01024,0.0
3,1500.0,0.07,4.0,2.0,0.0,0.05118,0.18066,240.75794,254.00355,0.05118,4210.0,2435.0,986.41396,241.0042,,-262.01024,0.0
4,1500.0,0.07,5.0,2.0,0.0,0.05118,0.18066,240.75794,254.00355,0.05118,4210.0,2438.0,0.10753,241.0042,,-262.01024,0.0
5,1500.0,0.07,6.0,2.0,0.0,0.05118,0.18066,240.75794,254.00355,0.05118,4210.0,2435.0,0.42715,241.0042,61.0,-262.01024,0.0
