"iter1",-276.746,2.000
"iter2",-276.746,2.000
"iter3",-276.006,2.000
"iter4",-276.006,2.000
"iter5",-276.006,2.000
"iter6",-276.006,2.000
"iter7",-276.006,2.000
"iter8",-276.006,2.000
"iter9",-276.006,2.000
"iter10",-276.006,2.000
"iter11",-276.006,2.000
"iter12",-276.006,2.000
"iter13",-276.006,3.000
"iter14",-276.006,2.000
"iter15",-276.006,2.000
"iter16",-276.006,2.000
"iter17",-276.006,3.000
"iter18",-276.006,3.000
"iter19",-276.006,3.000
"iter20",-275.807,2.000
"iter21",-275.160,2.000
"iter22",-275.160,3.000
"iter23",-275.009,2.000
"iter24",-275.009,2.000
"iter25",-274.306,2.000
"iter26",-273.185,3.000
"iter27",-273.095,2.000
"iter28",-273.095,2.000
"iter29",-273.073,1.000
"iter30",-273.073,0.000
