,Solar: actuals,Solar: forecasts,Solar: quicklow_diverse1,Solar: quicklow_diverse2,Solar: quicklow_diverse3,Solar: quicklow_diverse4,Solar: quickhigh_diverse1,Solar: quickhigh_diverse2,Solar: quickhigh_diverse3,Solar: quickhigh_diverse4
Probability,1.0,1.0,0.11175021653841172,0.15501644912673312,0.14498430558080871,0.08824902875404643,0.08824902875404644,0.1449843055808087,0.15501644912673315,0.11175021653841169
2014-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22 07:00:00,0.09999599999999997,136.93084704,104.80991197702396,104.80991197702396,104.80991197702396,104.80991197702396,176.52168598538867,176.52168598538867,176.52168598538867,176.52168598538867
2014-03-22 08:00:00,44.69999976,309.3436944,245.1018242740479,245.1018242740479,245.1018242740479,245.1018242740479,388.52537229077734,388.52537229077734,388.52537229077734,388.52537229077734
2014-03-22 09:00:00,425.90000076,633.7279603200001,537.3651551310719,537.3651551310719,537.3651551310719,537.3651551310719,752.5004771561661,752.5004771561661,752.5004771561661,752.5004771561661
2014-03-22 10:00:00,901.0999998,904.34478108,775.8610408280958,775.8610408280958,775.8610408280958,775.8610408280958,1062.7081368615547,1062.7081368615547,1062.7081368615547,1062.7081368615547
2014-03-22 11:00:00,1128.59999928,985.7366672399999,825.1319919251196,825.1319919251196,825.1319919251196,825.1319919251196,1183.6908619669432,1183.6908619669432,1183.6908619669432,1183.6908619669432
2014-03-22 12:00:00,1232.7999996,953.19602352,750.0136353403764,816.4851895059627,866.2235410456201,920.6963746489009,1018.932787871744,1085.4043420373305,1135.1426935769878,1189.6155271802686
2014-03-22 13:00:00,1231.30000032,913.56563532,667.8055342756327,800.7486426068056,900.2253456861204,1009.1710128926818,847.0849692965446,980.0280776277174,1079.5047807070323,1188.4504479135937
2014-03-22 14:00:00,1144.60000044,813.3868672799999,525.0490533708892,724.4637158676485,873.6787704866207,1037.0972712964628,614.6887708813451,814.1034333781045,963.3184879970765,1126.7369888069188
2014-03-22 15:00:00,997.19999964,621.07949436,290.1639675861458,556.0501842484915,755.003590407121,972.8949248202441,290.1639675861458,556.0501842484915,755.003590407121,972.8949248202441
2014-03-22 16:00:00,762.20000064,464.54248307999995,199.81006166091657,412.51903499079316,571.6817599176968,745.9948274481952,199.81006166091657,412.51903499079316,571.6817599176968,745.9948274481952
2014-03-22 17:00:00,406.30000008,250.33576308,51.786447015687486,211.3181770130949,330.6902207082726,461.42502135614643,51.786447015687486,211.3181770130949,330.6902207082726,461.42502135614643
2014-03-22 18:00:00,117.39999959999999,133.15743168,0.7912209704583404,107.1457076353966,186.72707009884843,273.88360386409767,0.7912209704583404,107.1457076353966,186.72707009884843,273.88360386409767
2014-03-22 19:00:00,30.100000320000003,37.566257039999996,0.0,24.560395017698298,64.35107624942421,107.92934313204883,0.0,24.560395017698298,64.35107624942421,107.92934313204883
2014-03-22 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-22 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
