"iter1",-232.558,3.000
"iter2",-232.606,2.000
"iter3",-232.606,2.000
"iter4",-276.545,3.000
"iter5",-276.481,2.000
"iter6",-276.581,2.000
"iter7",-276.581,2.000
"iter8",-276.581,2.000
"iter9",-276.581,2.000
"iter10",-276.581,2.000
"iter11",-276.581,2.000
"iter12",-276.581,2.000
"iter13",-276.581,2.000
"iter14",-276.581,2.000
"iter15",-276.581,2.000
"iter16",-276.581,2.000
"iter17",-276.581,2.000
"iter18",-276.581,2.000
"iter19",-276.581,2.000
"iter20",0.000,2.000
"iter21",0.000,2.000
"iter22",0.000,1.000
"iter23",0.000,1.000
"iter24",0.000,2.000
"iter25",0.000,1.000
"iter26",0.000,1.000
"iter27",0.000,1.000
"iter28",0.000,1.000
"iter29",0.000,2.000
"iter30",0.000,1.000
