 ,value
scen2960,0.0036
scen2961,0.0024
scen2962,0.005
scen2963,0.0054
scen2964,0.0056
scen2965,0.0068
scen2966,0.0052
scen2967,0.0044
scen2968,0.0058
scen2969,0.0056
scen2970,0.0024
scen2971,0.006
scen2972,0.0034
scen2973,0.0042
scen2974,0.003
scen2975,0.003
scen2976,0.0052
scen2977,0.0038
scen2978,0.006
scen2979,0.0072
scen2980,0.0096
scen2981,0.004
scen2982,0.0044
scen2983,0.007
scen2984,0.004
scen2985,0.0056
scen2986,0.0046
scen2987,0.0086
scen2988,0.007
scen2989,0.0048
scen2990,0.0046
scen2991,0.0052
scen2992,0.0016
scen2993,0.0034
scen2994,0.0072
scen2995,0.003
scen2996,0.0036
scen2997,0.0026
scen2998,0.0042
scen2999,0.0056
scen3000,0.0018
scen3001,0.0036
scen3002,0.004
scen3003,0.0034
scen3004,0.0022
scen3005,0.003
scen3006,0.0052
scen3007,0.0048
scen3008,0.0032
scen3009,0.0068
scen3010,0.0042
scen3011,0.0022
scen3012,0.004
scen3013,0.0056
scen3014,0.0062
scen3015,0.0026
scen3016,0.0042
scen3017,0.0042
scen3018,0.0042
scen3019,0.0052
scen3020,0.003
scen3021,0.0076
scen3022,0.0028
scen3023,0.0058
scen3024,0.0048
scen3025,0.005
scen3026,0.0044
scen3027,0.0028
scen3028,0.0048
scen3029,0.0038
scen3030,0.003
scen3031,0.0016
scen3032,0.0042
scen3033,0.0018
scen3034,0.0044
scen3035,0.0038
scen3036,0.0062
scen3037,0.003
scen3038,0.0038
scen3039,0.0014
scen3040,0.0042
scen3041,0.0072
scen3042,0.0066
scen3043,0.0034
scen3044,0.0026
scen3045,0.005
scen3046,0.0046
scen3047,0.0014
scen3048,0.0048
scen3049,0.0054
scen3050,0.0046
scen3051,0.0042
scen3052,0.005
scen3053,0.0056
scen3054,0.004
scen3055,0.0042
scen3056,0.0044
scen3057,0.0028
scen3058,0.005
scen3059,0.0038
scen3060,0.0028
scen3061,0.0042
scen3062,0.002
scen3063,0.0054
scen3064,0.0046
scen3065,0.0038
scen3066,0.0056
scen3067,0.0022
scen3068,0.0034
scen3069,0.0044
scen3070,0.0028
scen3071,0.0018
scen3072,0.0022
scen3073,0.0016
scen3074,0.0022
scen3075,0.0054
scen3076,0.0026
scen3077,0.0014
scen3078,0.0036
scen3079,0.007
scen3080,0.0034
scen3081,0.0018
scen3082,0.003
scen3083,0.0022
scen3084,0.0014
scen3085,0.003
scen3086,0.0048
scen3087,0.0036
scen3088,0.0064
scen3089,0.0016
scen3090,0.0036
scen3091,0.0026
scen3092,0.0034
scen3093,0.0018
scen3094,0.0012
scen3095,0.0042
scen3096,0.0028
scen3097,0.0038
scen3098,0.003
scen3099,0.0038
scen3100,0.0022
scen3101,0.0018
scen3102,0.0046
scen3103,0.0036
scen3104,0.0038
scen3105,0.0024
scen3106,0.0028
scen3107,0.0014
scen3108,0.0014
scen3109,0.0036
scen3110,0.0032
scen3111,0.0022
scen3112,0.0018
scen3113,0.0024
scen3114,0.0028
scen3115,0.0018
scen3116,0.0026
scen3117,0.0026
scen3118,0.0026
scen3119,0.0018
scen3120,0.0026
scen3121,0.0036
scen3122,0.0032
scen3123,0.0048
scen3124,0.002
scen3125,0.0032
scen3126,0.0034
scen3127,0.0034
scen3128,0.004
scen3129,0.0054
scen3130,0.0062
scen3131,0.0052
scen3132,0.0052
scen3133,0.0032
scen3134,0.0074
scen3135,0.0052
scen3136,0.0094
scen3137,0.01
scen3138,0.008
scen3139,0.0054
scen3140,0.0054
scen3141,0.0044
scen3142,0.0036
scen3143,0.0074
scen3144,0.0048
scen3145,0.005
scen3146,0.0062
scen3147,0.0066
scen3148,0.0036
scen3149,0.0074
scen3150,0.0064
scen3151,0.005
scen3152,0.0032
scen3153,0.0042
scen3154,0.008
scen3155,0.0054
scen3156,0.0086
scen3157,0.0064
scen3158,0.0056
scen3159,0.0032
scen3160,0.0062
scen3161,0.012
scen3162,0.008
scen3163,0.0072
scen3164,0.007
scen3165,0.005
scen3166,0.0054
scen3167,0.0036
scen3168,0.0038
scen3169,0.0072
scen3170,0.0046
scen3171,0.0056
scen3172,0.0048
scen3173,0.005
scen3174,0.004
scen3175,0.005
scen3176,0.007
scen3177,0.005
scen3178,0.0028
scen3179,0.0038
scen3180,0.0088
scen3181,0.0048
scen3182,0.0034
scen3183,0.006
scen3184,0.005
scen3185,0.007
scen3186,0.0048
scen3187,0.0084
scen3188,0.0044
scen3189,0.0048
scen3190,0.0046
scen3191,0.0088
scen3192,0.0038
scen3193,0.0034
scen3194,0.0076
scen3195,0.0042
scen3196,0.0036
scen3197,0.0068
scen3198,0.0032
scen3199,0.004
scen3200,0.0014
scen3201,0.0032
scen3202,0.007
scen3203,0.0068
scen3204,0.0058
scen3205,0.0066
scen3206,0.004
scen3207,0.003
scen3208,0.0028
scen3209,0.006
scen3210,0.0096
scen3211,0.004
scen3212,0.0034
scen3213,0.0056
scen3214,0.007
scen3215,0.0052
scen3216,0.0038
scen3217,0.0072
scen3218,0.0028
scen3219,0.0064
scen3220,0.0018
scen3221,0.004
scen3222,0.0038
scen3223,0.0032
scen3224,0.0048
scen3225,0.005
scen3226,0.0034
scen3227,0.0082
scen3228,0.0026
scen3229,0.0104
scen3230,0.0048
scen3231,0.002
scen3232,0.0064
scen3233,0.003
scen3234,0.0056
scen3235,0.0036
scen3236,0.0106
scen3237,0.0034
scen3238,0.0048
scen3239,0.0062
scen3240,0.003
scen3241,0.0038
scen3242,0.0026
scen3243,0.005
scen3244,0.0048
scen3245,0.0032
scen3246,0.0038
scen3247,0.004
scen3248,0.002
scen3249,0.0042
scen3250,0.0038
scen3251,0.0038
scen3252,0.0054
scen3253,0.0038
scen3254,0.0022
scen3255,0.0056
scen3256,0.0038
scen3257,0.0044
scen3258,0.0054
scen3259,0.0058
scen3260,0.0036
scen3261,0.0044
scen3262,0.0026
scen3263,0.0042
scen3264,0.0062
scen3265,0.0044
scen3266,0.004
scen3267,0.0026
scen3268,0.0028
scen3269,0.003
scen3270,0.0058
scen3271,0.0038
scen3272,0.0036
scen3273,0.0036
scen3274,0.0024
scen3275,0.005
scen3276,0.0054
scen3277,0.0056
scen3278,0.0036
scen3279,0.0052
scen3280,0.0044
scen3281,0.0034
scen3282,0.0056
scen3283,0.0024
scen3284,0.006
scen3285,0.0034
scen3286,0.0034
scen3287,0.004
scen3288,0.003
scen3289,0.0024
scen3290,0.005
scen3291,0.0034
scen3292,0.0028
scen3293,0.0018
scen3294,0.0024
scen3295,0.0044
scen3296,0.007
scen3297,0.004
scen3298,0.0048
scen3299,0.0034
scen3300,0.0086
scen3301,0.0028
scen3302,0.0048
scen3303,0.0046
scen3304,0.0052
scen3305,0.0016
scen3306,0.0034
scen3307,0.0042
scen3308,0.003
scen3309,0.0036
scen3310,0.0026
scen3311,0.0042
scen3312,0.0056
scen3313,0.0026
scen3314,0.0036
scen3315,0.004
scen3316,0.0034
scen3317,0.0022
scen3318,0.003
scen3319,0.0052
scen3320,0.0052
scen3321,0.0032
scen3322,0.0068
scen3323,0.0042
scen3324,0.0022
scen3325,0.004
scen3326,0.0056
scen3327,0.0062
scen3328,0.0028
scen3329,0.0042
scen3330,0.0042
scen3331,0.0042
scen3332,0.0052
scen3333,0.003
scen3334,0.0076
scen3335,0.0028
scen3336,0.0058
scen3337,0.0048
scen3338,0.005
scen3339,0.0044
scen3340,0.0028
scen3341,0.0048
scen3342,0.0038
scen3343,0.003
scen3344,0.0016
scen3345,0.0042
scen3346,0.0018
scen3347,0.0044
scen3348,0.0038
scen3349,0.0062
scen3350,0.003
scen3351,0.0038
scen3352,0.0014
scen3353,0.0042
scen3354,0.0072
scen3355,0.0066
scen3356,0.0034
scen3357,0.0034
scen3358,0.0042
scen3359,0.0046
scen3360,0.0014
scen3361,0.004
scen3362,0.0054
scen3363,0.0046
scen3364,0.0042
scen3365,0.005
scen3366,0.0056
scen3367,0.004
scen3368,0.0042
scen3369,0.0044
scen3370,0.0028
scen3371,0.005
scen3372,0.0024
scen3373,0.0028
scen3374,0.0042
scen3375,0.002
scen3376,0.004
scen3377,0.0046
scen3378,0.0038
scen3379,0.0056
scen3380,0.0056
scen3381,0.0034
scen3382,0.0044
scen3383,0.0028
scen3384,0.0018
scen3385,0.0022
scen3386,0.0016
scen3387,0.0022
scen3388,0.0038
scen3389,0.0026
scen3390,0.0014
scen3391,0.0036
scen3392,0.007
scen3393,0.0034
scen3394,0.0018
scen3395,0.003
scen3396,0.0022
scen3397,0.0014
scen3398,0.003
scen3399,0.0048
scen3400,0.0036
scen3401,0.0064
scen3402,0.0016
scen3403,0.0036
scen3404,0.0026
scen3405,0.0034
scen3406,0.0018
scen3407,0.0012
scen3408,0.0042
scen3409,0.0036
scen3410,0.0038
scen3411,0.0032
scen3412,0.0038
scen3413,0.0022
scen3414,0.0018
scen3415,0.0046
scen3416,0.0016
scen3417,0.0038
scen3418,0.0024
scen3419,0.0028
scen3420,0.0014
scen3421,0.0014
scen3422,0.0036
scen3423,0.0032
scen3424,0.0022
scen3425,0.0018
scen3426,0.0024
scen3427,0.0028
scen3428,0.0018
scen3429,0.0026
scen3430,0.0026
scen3431,0.0026
scen3432,0.0018
scen3433,0.0026
scen3434,0.0036
scen3435,0.0032
scen3436,0.0048
scen3437,0.002
scen3438,0.0032
scen3439,0.0034
scen3440,0.0034
scen3441,0.004
scen3442,0.0034
scen3443,0.0024
scen3444,0.0016
scen3445,0.0042
scen3446,0.005
scen3447,0.002
scen3448,0.0008
scen3449,0.0028
scen3450,0.0038
scen3451,0.0052
scen3452,0.0034
scen3453,0.0026
scen3454,0.003
scen3455,0.0026
scen3456,0.0014
scen3457,0.003
scen3458,0.004
scen3459,0.0022
scen3460,0.0036
scen3461,0.0018
scen3462,0.002
scen3463,0.0026
scen3464,0.002
scen3465,0.0032
scen3466,0.0036
scen3467,0.0022
scen3468,0.0028
scen3469,0.0042
scen3470,0.0014
scen3471,0.003
scen3472,0.0008
scen3473,0.0012
scen3474,0.0048
scen3475,0.005
scen3476,0.0086
scen3477,0.0038
scen3478,0.0042
scen3479,0.0054
scen3480,0.0084
scen3481,0.0076
scen3482,0.0054
scen3483,0.0038
scen3484,0.0048
scen3485,0.002
scen3486,0.0056
scen3487,0.0048
scen3488,0.0032
scen3489,0.0042
scen3490,0.008
scen3491,0.0062
scen3492,0.0036
scen3493,0.0096
scen3494,0.0046
scen3495,0.0072
scen3496,0.0044
scen3497,0.005
scen3498,0.0076
scen3499,0.003
scen3500,0.006
scen3501,0.005
scen3502,0.0048
scen3503,0.0056
scen3504,0.0088
scen3505,0.0034
scen3506,0.0042
scen3507,0.0036
scen3508,0.0072
scen3509,0.007
scen3510,0.005
scen3511,0.0058
scen3512,0.003
scen3513,0.006
scen3514,0.004
scen3515,0.0056
scen3516,0.0056
scen3517,0.0038
scen3518,0.0028
scen3519,0.004
scen3520,0.0038
scen3521,0.005
scen3522,0.0034
scen3523,0.0104
scen3524,0.0024
scen3525,0.0064
scen3526,0.0036
scen3527,0.0034
scen3528,0.0048
scen3529,0.0038
scen3530,0.007
scen3531,0.0084
scen3532,0.004
scen3533,0.0044
scen3534,0.0048
scen3535,0.0046
scen3536,0.0056
scen3537,0.0044
scen3538,0.0054
scen3539,0.0036
scen3540,0.0026
scen3541,0.0044
scen3542,0.0068
scen3543,0.0032
scen3544,0.004
scen3545,0.0014
scen3546,0.0032
scen3547,0.007
scen3548,0.0068
scen3549,0.0056
scen3550,0.0066
scen3551,0.004
scen3552,0.006
scen3553,0.0028
scen3554,0.005
scen3555,0.0028
scen3556,0.003
scen3557,0.0034
scen3558,0.004
scen3559,0.007
scen3560,0.0052
scen3561,0.0016
scen3562,0.0042
scen3563,0.005
scen3564,0.0026
scen3565,0.0018
scen3566,0.004
scen3567,0.0034
scen3568,0.0032
scen3569,0.0048
scen3570,0.0068
scen3571,0.004
scen3572,0.0082
scen3573,0.0026
scen3574,0.0042
scen3575,0.0048
scen3576,0.0024
scen3577,0.0048
scen3578,0.0044
scen3579,0.0048
scen3580,0.0038
scen3581,0.0106
scen3582,0.0034
scen3583,0.0062
scen3584,0.0062
scen3585,0.003
scen3586,0.0072
scen3587,0.0026
scen3588,0.005
scen3589,0.004
scen3590,0.0032
scen3591,0.0038
scen3592,0.0016
scen3593,0.002
scen3594,0.0042
scen3595,0.0038
scen3596,0.0038
scen3597,0.0054
scen3598,0.0038
scen3599,0.0022
scen3600,0.003
scen3601,0.0038
scen3602,0.0024
scen3603,0.0026
scen3604,0.0058
scen3605,0.007
scen3606,0.0044
scen3607,0.0022
scen3608,0.0048
scen3609,0.0062
scen3610,0.0044
scen3611,0.004
scen3612,0.0026
scen3613,0.0028
scen3614,0.003
scen3615,0.0058
scen3616,0.0038
scen3617,0.0036
scen3618,0.0036
scen3619,0.0024
scen3620,0.005
scen3621,0.0054
scen3622,0.0056
scen3623,0.0036
scen3624,0.0052
scen3625,0.0044
scen3626,0.0034
scen3627,0.0056
scen3628,0.0024
scen3629,0.006
scen3630,0.0034
scen3631,0.0034
scen3632,0.004
scen3633,0.003
scen3634,0.0024
scen3635,0.0032
scen3636,0.0034
scen3637,0.0034
scen3638,0.0018
scen3639,0.0024
scen3640,0.0044
scen3641,0.007
scen3642,0.004
scen3643,0.0048
scen3644,0.0034
scen3645,0.0086
scen3646,0.0028
scen3647,0.0048
scen3648,0.0046
scen3649,0.0052
scen3650,0.0036
scen3651,0.0034
scen3652,0.0036
scen3653,0.003
scen3654,0.002
scen3655,0.0028
scen3656,0.0028
scen3657,0.0056
scen3658,0.0026
scen3659,0.0036
scen3660,0.004
scen3661,0.0028
scen3662,0.0022
scen3663,0.003
scen3664,0.0052
scen3665,0.0052
scen3666,0.0032
scen3667,0.0058
scen3668,0.0042
scen3669,0.0022
scen3670,0.0014
scen3671,0.0056
scen3672,0.0062
scen3673,0.0028
scen3674,0.0042
scen3675,0.0034
scen3676,0.0042
scen3677,0.0052
scen3678,0.003
scen3679,0.0038
scen3680,0.0028
scen3681,0.0058
scen3682,0.003
scen3683,0.005
scen3684,0.005
scen3685,0.0028
scen3686,0.002
scen3687,0.004
scen3688,0.003
scen3689,0.0016
scen3690,0.0042
scen3691,0.0018
scen3692,0.0044
scen3693,0.0038
scen3694,0.0036
scen3695,0.003
scen3696,0.0038
scen3697,0.0014
scen3698,0.0042
scen3699,0.0022
scen3700,0.0066
scen3701,0.0034
scen3702,0.0034
scen3703,0.0042
scen3704,0.0046
scen3705,0.0014
scen3706,0.0036
scen3707,0.0054
scen3708,0.0046
scen3709,0.0042
scen3710,0.005
scen3711,0.0056
scen3712,0.004
scen3713,0.0042
scen3714,0.0044
scen3715,0.0028
scen3716,0.005
scen3717,0.0024
scen3718,0.0028
scen3719,0.0042
scen3720,0.002
scen3721,0.004
scen3722,0.0046
scen3723,0.0038
scen3724,0.0056
scen3725,0.0056
scen3726,0.0034
scen3727,0.0044
scen3728,0.0028
scen3729,0.0018
scen3730,0.0022
scen3731,0.0016
scen3732,0.0022
scen3733,0.0038
scen3734,0.0038
scen3735,0.0014
scen3736,0.0036
scen3737,0.0046
scen3738,0.0034
scen3739,0.0018
scen3740,0.003
scen3741,0.0022
scen3742,0.0014
scen3743,0.003
scen3744,0.0038
scen3745,0.0036
scen3746,0.0064
scen3747,0.0016
scen3748,0.0036
scen3749,0.0026
scen3750,0.0034
scen3751,0.0018
scen3752,0.0012
scen3753,0.0042
scen3754,0.0036
scen3755,0.0038
scen3756,0.0032
scen3757,0.0038
scen3758,0.0022
scen3759,0.0018
scen3760,0.0046
scen3761,0.0016
scen3762,0.0038
scen3763,0.0024
scen3764,0.0028
scen3765,0.0014
scen3766,0.0014
scen3767,0.0036
scen3768,0.0032
scen3769,0.0022
scen3770,0.0018
scen3771,0.0024
scen3772,0.0028
scen3773,0.0018
scen3774,0.0026
scen3775,0.0026
scen3776,0.0026
scen3777,0.0018
scen3778,0.0026
scen3779,0.0036
scen3780,0.0032
scen3781,0.0048
scen3782,0.002
scen3783,0.0032
scen3784,0.0034
scen3785,0.0034
scen3786,0.004
scen3787,0.0034
scen3788,0.0024
scen3789,0.0016
scen3790,0.0042
scen3791,0.005
scen3792,0.002
scen3793,0.0008
scen3794,0.0028
scen3795,0.0038
scen3796,0.0052
scen3797,0.0034
scen3798,0.0026
scen3799,0.003
scen3800,0.0026
scen3801,0.0014
scen3802,0.003
scen3803,0.004
scen3804,0.0022
scen3805,0.0036
scen3806,0.0018
scen3807,0.002
scen3808,0.0026
scen3809,0.002
scen3810,0.0032
scen3811,0.0036
scen3812,0.0022
scen3813,0.0028
scen3814,0.0042
scen3815,0.0014
scen3816,0.003
scen3817,0.0008
scen3818,0.0012
scen3819,0.002
scen3820,0.0028
scen3821,0.0028
scen3822,0.003
scen3823,0.0008
scen3824,0.0028
scen3825,0.0012
scen3826,0.0022
scen3827,0.001
scen3828,0.0038
scen3829,0.0014
scen3830,0.0022
scen3831,0.001
scen3832,0.0012
scen3833,0.0018
scen3834,0.0034
scen3835,0.0036
scen3836,0.005
scen3837,0.0014
scen3838,0.0012
scen3839,0.0024
scen3840,0.0026
scen3841,0.0018
scen3842,0.0026
scen3843,0.0012
scen3844,0.0026
scen3845,0.0026
scen3846,0.0036
scen3847,0.0012
scen3848,0.0034
scen3849,0.0026
scen3850,0.0026
scen3851,0.0032
scen3852,0.0052
scen3853,0.0036
scen3854,0.0066
scen3855,0.0056
scen3856,0.006
scen3857,0.0032
scen3858,0.0096
scen3859,0.003
scen3860,0.0088
scen3861,0.0042
scen3862,0.0024
scen3863,0.0052
scen3864,0.0026
scen3865,0.005
scen3866,0.0034
scen3867,0.007
scen3868,0.0044
scen3869,0.0034
scen3870,0.0058
scen3871,0.0056
scen3872,0.003
scen3873,0.004
scen3874,0.0048
scen3875,0.0068
scen3876,0.0044
scen3877,0.0068
scen3878,0.0042
scen3879,0.0036
scen3880,0.0048
scen3881,0.0038
scen3882,0.004
scen3883,0.0048
scen3884,0.0046
scen3885,0.0054
scen3886,0.0036
scen3887,0.0036
scen3888,0.0038
scen3889,0.0014
scen3890,0.0068
scen3891,0.0056
scen3892,0.006
scen3893,0.006
scen3894,0.003
scen3895,0.007
scen3896,0.0046
scen3897,0.0034
scen3898,0.005
scen3899,0.004
scen3900,0.0038
scen3901,0.0042
scen3902,0.0034
scen3903,0.0026
scen3904,0.0024
scen3905,0.0064
scen3906,0.0038
scen3907,0.0034
scen3908,0.0062
scen3909,0.0072
scen3910,0.005
scen3911,0.0032
scen3912,0.0038
scen3913,0.002
scen3914,0.0038
scen3915,0.0038
scen3916,0.0056
scen3917,0.0044
scen3918,0.0058
scen3919,0.0044
scen3920,0.0026
scen3921,0.0044
scen3922,0.0068
scen3923,0.0032
scen3924,0.0046
scen3925,0.0036
scen3926,0.005
scen3927,0.007
scen3928,0.0052
scen3929,0.0034
scen3930,0.0056
scen3931,0.004
scen3932,0.004
scen3933,0.0028
scen3934,0.005
scen3935,0.0028
scen3936,0.0044
scen3937,0.0022
scen3938,0.004
scen3939,0.007
scen3940,0.003
scen3941,0.0016
scen3942,0.0036
scen3943,0.002
scen3944,0.0028
scen3945,0.0018
scen3946,0.004
scen3947,0.0034
scen3948,0.0032
scen3949,0.0048
scen3950,0.0058
scen3951,0.004
scen3952,0.0082
scen3953,0.0042
scen3954,0.0034
scen3955,0.0048
scen3956,0.0024
scen3957,0.0048
scen3958,0.0044
scen3959,0.0048
scen3960,0.003
scen3961,0.0106
scen3962,0.0044
scen3963,0.0062
scen3964,0.0038
scen3965,0.003
scen3966,0.0066
scen3967,0.0026
scen3968,0.0042
scen3969,0.004
scen3970,0.0054
scen3971,0.0042
scen3972,0.0016
scen3973,0.0044
scen3974,0.0042
scen3975,0.0038
scen3976,0.0038
scen3977,0.0054
scen3978,0.0038
scen3979,0.0022
scen3980,0.003
scen3981,0.0038
scen3982,0.0024
scen3983,0.0026
scen3984,0.0036
scen3985,0.007
scen3986,0.0018
scen3987,0.0022
scen3988,0.0048
scen3989,0.0062
scen3990,0.0044
scen3991,0.004
scen3992,0.0026
scen3993,0.0028
scen3994,0.003
scen3995,0.0038
scen3996,0.0028
scen3997,0.0016
scen3998,0.0036
scen3999,0.0026
scen4000,0.0032
scen4001,0.0054
scen4002,0.0056
scen4003,0.0036
scen4004,0.0026
scen4005,0.0044
scen4006,0.0036
scen4007,0.0046
scen4008,0.0024
scen4009,0.006
scen4010,0.0034
scen4011,0.0034
scen4012,0.002
scen4013,0.003
scen4014,0.0024
scen4015,0.0032
scen4016,0.0034
scen4017,0.0034
scen4018,0.0018
scen4019,0.0024
scen4020,0.0024
scen4021,0.0024
scen4022,0.0028
scen4023,0.0048
scen4024,0.0034
scen4025,0.0086
scen4026,0.0028
scen4027,0.0042
scen4028,0.002
scen4029,0.0052
scen4030,0.0036
scen4031,0.0022
scen4032,0.0036
scen4033,0.003
scen4034,0.0036
scen4035,0.0028
scen4036,0.003
scen4037,0.0056
scen4038,0.0026
scen4039,0.0036
scen4040,0.004
scen4041,0.0028
scen4042,0.0022
scen4043,0.003
scen4044,0.0052
scen4045,0.0052
scen4046,0.0032
scen4047,0.0024
scen4048,0.0038
scen4049,0.0022
scen4050,0.0014
scen4051,0.0056
scen4052,0.0062
scen4053,0.0028
scen4054,0.0022
scen4055,0.0042
scen4056,0.0042
scen4057,0.0052
scen4058,0.003
scen4059,0.0038
scen4060,0.0014
scen4061,0.0058
scen4062,0.002
scen4063,0.005
scen4064,0.005
scen4065,0.0028
scen4066,0.002
scen4067,0.004
scen4068,0.0044
scen4069,0.0016
scen4070,0.0042
scen4071,0.0018
scen4072,0.0024
scen4073,0.0038
scen4074,0.0036
scen4075,0.003
scen4076,0.003
scen4077,0.0014
scen4078,0.0042
scen4079,0.0022
scen4080,0.003
scen4081,0.0034
scen4082,0.0034
scen4083,0.002
scen4084,0.0046
scen4085,0.0014
scen4086,0.0036
scen4087,0.0048
scen4088,0.0046
scen4089,0.0032
scen4090,0.005
scen4091,0.0056
scen4092,0.004
scen4093,0.0042
scen4094,0.0032
scen4095,0.0028
scen4096,0.005
scen4097,0.0024
scen4098,0.0028
scen4099,0.0042
scen4100,0.002
scen4101,0.004
scen4102,0.0046
scen4103,0.0028
scen4104,0.0056
scen4105,0.0056
scen4106,0.0034
scen4107,0.0044
scen4108,0.0028
scen4109,0.0018
scen4110,0.0022
scen4111,0.0016
scen4112,0.0022
scen4113,0.0038
scen4114,0.0038
scen4115,0.0014
scen4116,0.0036
scen4117,0.0046
scen4118,0.0034
scen4119,0.0038
scen4120,0.003
scen4121,0.0022
scen4122,0.0014
scen4123,0.003
scen4124,0.0038
scen4125,0.0036
scen4126,0.0064
scen4127,0.0016
scen4128,0.0036
scen4129,0.0026
scen4130,0.0034
scen4131,0.0018
scen4132,0.0012
scen4133,0.0042
scen4134,0.0036
scen4135,0.0038
scen4136,0.0032
scen4137,0.0026
scen4138,0.0022
scen4139,0.0018
scen4140,0.0052
scen4141,0.003
scen4142,0.0038
scen4143,0.0024
scen4144,0.0028
scen4145,0.0014
scen4146,0.0014
scen4147,0.0036
scen4148,0.0014
scen4149,0.0022
scen4150,0.0018
scen4151,0.0024
scen4152,0.0028
scen4153,0.0018
scen4154,0.0026
scen4155,0.0026
scen4156,0.0026
scen4157,0.0018
scen4158,0.0026
scen4159,0.0024
scen4160,0.0032
scen4161,0.0048
scen4162,0.002
scen4163,0.0032
scen4164,0.0034
scen4165,0.0034
scen4166,0.004
scen4167,0.0034
scen4168,0.0024
scen4169,0.0016
scen4170,0.0042
scen4171,0.005
scen4172,0.0022
scen4173,0.0008
scen4174,0.0028
scen4175,0.0038
scen4176,0.0052
scen4177,0.0034
scen4178,0.0026
scen4179,0.003
scen4180,0.0026
scen4181,0.0014
scen4182,0.003
scen4183,0.004
scen4184,0.0022
scen4185,0.0036
scen4186,0.0018
scen4187,0.002
scen4188,0.0026
scen4189,0.002
scen4190,0.0032
scen4191,0.0036
scen4192,0.0022
scen4193,0.0028
scen4194,0.0042
scen4195,0.0014
scen4196,0.003
scen4197,0.0008
scen4198,0.0012
scen4199,0.002
scen4200,0.0028
scen4201,0.0028
scen4202,0.001
scen4203,0.0008
scen4204,0.0028
scen4205,0.0012
scen4206,0.0022
scen4207,0.001
scen4208,0.0038
scen4209,0.0014
scen4210,0.0024
scen4211,0.001
scen4212,0.0012
scen4213,0.0018
scen4214,0.0034
scen4215,0.0036
scen4216,0.005
scen4217,0.0014
scen4218,0.0012
scen4219,0.0024
scen4220,0.0026
scen4221,0.0018
scen4222,0.0026
scen4223,0.0012
scen4224,0.0026
scen4225,0.0026
scen4226,0.0036
scen4227,0.0012
scen4228,0.0034
scen4229,0.0026
scen4230,0.0026
scen4231,0.0032
scen4232,0.0052
scen4233,0.0036
scen4234,0.0022
scen4235,0.0018
scen4236,0.0038
scen4237,0.0032
scen4238,0.0014
scen4239,0.003
scen4240,0.0016
scen4241,0.001
scen4242,0.003
scen4243,0.0014
scen4244,0.0024
scen4245,0.0022
scen4246,0.0026
scen4247,0.0008
scen4248,0.0036
scen4249,0.0018
scen4250,0.0026
scen4251,0.002
scen4252,0.0018
scen4253,0.003
scen4254,0.0026
scen4255,0.0026
scen4256,0.002
scen4257,0.001
scen4258,0.002
scen4259,0.0016
scen4260,0.0032
scen4261,0.0032
scen4262,0.0036
scen4263,0.0008
scen4264,0.002
scen4265,0.002
scen4266,0.0014
scen4267,0.0018
scen4268,0.0028
scen4269,0.001
scen4270,0.0032
scen4271,0.003
scen4272,0.0042
