"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic"
1500.00000,0.05000,6.00000,2.00000,0.00000,0.28193,1.00000,180.30802,7723.06003,0.28193,4206.00000,4249.00000,1.89816,5545.68737
