"iter1",-232.319,1.000
"iter2",-232.319,1.000
"iter3",-231.945,3.000
"iter4",-231.945,2.000
"iter5",-231.945,2.000
"iter6",-231.945,2.000
"iter7",-231.945,2.000
"iter8",-231.945,2.000
"iter9",-231.945,3.000
"iter10",-231.945,3.000
"iter11",-231.945,3.000
"iter12",-231.945,2.000
"iter13",-231.945,2.000
"iter14",-231.945,2.000
"iter15",-231.945,2.000
"iter16",-231.898,3.000
"iter17",-231.898,2.000
"iter18",-231.898,3.000
"iter19",-231.898,2.000
"iter20",-231.898,2.000
"iter21",-231.581,2.000
"iter22",-230.928,2.000
"iter23",-230.928,3.000
"iter24",-230.928,2.000
"iter25",-230.928,2.000
"iter26",-230.928,2.000
"iter27",-230.928,3.000
"iter28",-230.843,1.000
"iter29",-230.218,1.000
"iter30",-230.218,0.000
