2301      0.013
959 1      0.255       0.040 Solve Fini schedule (441025)
913 8      0.019       0.036 Equation   Const_5 (13800)
909 5      0.048       0.032 Equation   Const_4_2 (13200)
869 4      0.057       0.011 Equation   Objective (1)
774 6      0.074       0.005 Loop       
905 3      0.048       0.029 Equation   Const_4_1 (13200)
896 10      0.022       0.022 Equation   Const_3_1 (13800)
959 7      0.132       0.040 GAMS Fini   
899 9      0.021       0.026 Equation   Const_3_2 (13800)
918 2      0.023       0.040 Equation   Const_6 (13800)
